"Name","trainer/epoch","val/acc","val/auc","val/cls_confmat_00","val/cls_confmat_01","val/cls_confmat_10","val/cls_confmat_11","val/loss","val/dice","val/iou","val/multi","calibration_method","architecture","lr_strategy","lr_scheduler","plateau_metric","State","Created","Runtime","Sweep","T_max","alpha","batch_size","beta","binary_bce_from_two_logits","binary_single_logit","cal_auc_floor","cal_bootstraps","cal_ema_beta","cal_fallback","cal_init_threshold","cal_max_delta","cal_min_tp","cal_q_bounds","cal_rate_tolerance","cal_warmup_epochs","class_balance","class_counts","cls_decision","cls_loss","cls_threshold","console_epoch_log","console_iter_log","debug","debug_transforms","dropout_rate","early_terminate.min_iter","early_terminate.type","epochs","eta_min","factor","in_channels","input_shape","log_calibrated","lr","method","metric.goal","metric.name","multi_weight","num_classes","num_workers","parameters.T_max","parameters.alphas","parameters.architecture","parameters.batch_sizes","parameters.betas","parameters.binary_bce_from_two_logits","parameters.binary_single_logit","parameters.cal_auc_floors","parameters.cal_bootstrapss","parameters.cal_ema_betas","parameters.cal_fallbacks","parameters.cal_init_thresholds","parameters.cal_max_deltas","parameters.cal_min_tps","parameters.cal_q_bounds","parameters.cal_rate_tolerances","parameters.cal_warmup_epochss","parameters.calibration_methods","parameters.class_balance","parameters.class_counts","parameters.cls_decision","parameters.cls_loss","parameters.cls_threshold","parameters.console_epoch_log","parameters.console_iter_log","parameters.debug","parameters.debug_transforms","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.epochs","parameters.eta_min","parameters.factors","parameters.in_channels","parameters.input_shape","parameters.log_calibrated","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.lr_schedulers","parameters.multi_weight","parameters.num_classes","parameters.num_workers","parameters.patiences","parameters.plateau_metric","parameters.plateau_mode","parameters.positive_index","parameters.run_cap","parameters.seed","parameters.seg_threshold","parameters.task","parameters.threshold","parameters.two_pass_val","parameters.warmup_epochss","parameters.warmup_start_factors","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","patience","plateau_mode","positive_index","program","run_cap","seed","seg_threshold","task","threshold","two_pass_val","warmup_epochs","warmup_start_factor","weight_decay","parameters.patience","parameters.plateau_thresholds","plateau_threshold","head_lr_scale","head_wd_scale","param_groups","parameters.head_lr_scale","parameters.head_wd_scale","parameters.lr_strategys","parameters.param_groupss","opt/lr","train/loss","train/lr","trainer/iteration","val/cal_thr","val/cls_confmat","val/gt_pos_rate","val/pos_rate","val/prec","val/prec_0","val/prec_1","val/recall","val/recall_0","val/recall_1","val/seg_confmat","val/seg_confmat_00","val/seg_confmat_01","val/seg_confmat_10","val/seg_confmat_11","val/threshold","val/dice_0","val/dice_1","val/iou_0","val/iou_1","val/multi_0","val/multi_1","val/bal_acc","val/f1","val/debug_pos_hist","val/debug_pos_max","val/debug_pos_median","val/debug_pos_min","val/debug_pos_q10","val/debug_pos_q90","val/debug_pos_rate@0.5","val/score_mean","val/score_std","val/search_threshold","enable_decision_health","head_keys","health_iters_warmup","health_rate_gain","health_warmup","health_warmup_max_delta","init_head_bias_from_prior","init_threshold_from_prior","optimizer","parameters.enable_decision_health","parameters.head_keys","parameters.head_keyss","parameters.health_iters_warmup","parameters.health_rate_gain","parameters.health_warmup","parameters.health_warmup_max_delta","parameters.init_head_bias_from_prior","parameters.init_threshold_from_prior","parameters.lr_scheduler","parameters.multi_weights","parameters.optimizer","parameters.param_groups","parameters.rate_tol_override","parameters.seg_thresholds","parameters.thr_hysteresiss","parameters.thr_max","parameters.thr_min","parameters.thr_min_tns","parameters.thr_min_tps","parameters.thr_posrate_max","parameters.thr_posrate_min","parameters.thr_warmup_epochs","parameters.thr_warmup_epochss","rate_tol_override","thr_hysteresis","thr_max","thr_min","thr_min_tn","thr_min_tp","thr_posrate_max","thr_posrate_min","thr_warmup_epochs","lesion_channel","parameters.lesion_channel","parameters.seg_num_classes","parameters.tasks","parameters.watch_metric","seg_num_classes","tasks","watch_metric","val/max","val/mean","val/median","val/min","val/posprob_stats.max","val/posprob_stats.mean","val/posprob_stats.median","val/posprob_stats.min","val/posprob_stats/max","val/posprob_stats/mean","val/posprob_stats/median","val/posprob_stats/min","val/precision_macro","val/precision_pos","val/recall_macro","val/recall_pos","val/search_auc","val/search_confmat","val/search_confmat_00","val/search_confmat_01","val/search_confmat_10","val/search_confmat_11","val/search_pos_rate","val/seg/dice","val/seg/dice_0","val/seg/dice_1","val/seg/iou","val/seg/iou_0","val/seg/iou_1","val/seg/seg_confmat","val/seg/seg_confmat_00","val/seg/seg_confmat_01","val/seg/seg_confmat_10","val/seg/seg_confmat_11","val/dice_lesion","val/iou_lesion"
"wandering-sweep-2","40","0.6779359430604982","0.744157152012137","219","112","69","162","1.5396289692984686","0.4911005104491665","0.4762995700622928","0.5796703349962062","youden","multitask_unet","","plateau","val/auc","finished","2025-09-03T04:58:15.000Z","22519","rjgvax1w","40","2","64","1","false","true","0.5","25","0.3","keep_last","0.4","0.05","20","[0.1,0.9]","0.08","3","inverse","","threshold","auto","0.5","true","false","true","false","0.22146125737032157","","","40","0","0.5","1","[256,256]","true","0.00014259489713962554","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","2","0.1","0.000030509030547650217","","","0.0005","","","","","","","","1.7406603654739446e-8","1.4436988830566406","1.7406603654739446e-8","1600","0.4881131341360978","[[219,112],[69,162]]","","","0.6758287712895377","","","0.6814650606191393","","","[[8471,1787603],[120573,34914585]]","8471","1787603","120573","34914585","0.4881131341360978","0.008800499501848719","0.9734005213964844","0.004419697523852854","0.9481794426007328","0.26617532788044956","0.8931653421119627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"usual-sweep-2","40","0.6886120996441281","0.7490354559840965","264","67","108","123","1.3094479772779677","0.4937949159731838","0.4871063103112429","0.5831291049770033","f1","multitask_unet","","none","val/auc","finished","2025-09-03T04:29:16.000Z","32411","","40","2","64","0.5","false","true","0.55","0","0.1","rate_match","0.6","0.2","10","[0.1,0.9]","0.1","3","inverse","","threshold","auto","0.5","true","false","true","false","0.1925873291970116","","","40","0","0.3","1","[256,256]","true","0.00007627323853175089","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","0","0.2","0.000026178371238410742","","","0.0001","","","","","","","","0.00007627323853175089","0.8966550230979919","0.00007627323853175089","1600","0.4724803062100445","[[264,67],[108,123]]","","","0.6785229202037352","","","0.6650253070192647","","","[[424,962838],[3092,35864878]]","424","962838","3092","35864878","0.4724803062100445","0.0008771403569382009","0.9867126915894294","0.0004387626066638106","0.973773858015822","0.2627325508264436","0.9035256591275628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"major-sweep-1","40","0.702846975088968","0.775153346150325","241","90","77","154","1.3523530165354412","0.4875290395366966","0.47562831186458376","0.5881975468514665","youden","multitask_unet","","cosine","val/auc","finished","2025-09-02T21:14:06.000Z","27827","rjgvax1w","40","2","64","1","false","true","0.55","0","0.2","rate_match","0.4","0.2","5","[0.1,0.9]","0.12","3","inverse","","threshold","auto","0.5","true","false","true","false","0.2107663144155324","","","40","0","0.3","1","[256,256]","true","0.00025040876263409946","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","2","0.2","0.00001842532410190228","","","0.0005","","","","","","","","0","1.1814168691635132","3.859633227506524e-7","1600","0.5585255648118895","[[241,90],[77,154]]","","","0.6945045881018662","","","0.6973816717019135","","","[[47,1796027],[213,35034945]]","47","1796027","213","35034945","0.5585255648118895","0.000052328798541919266","0.9750057502748511","0.000026165083864660822","0.9512304586453028","0.271337684871666","0.9050574088312672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"daily-sweep-1","40","0.6814946619217082","0.7508664547939472","202","129","50","181","0.6584444708294339","0.4933756852404625","0.48692309841340503","0.5834974545841821","rate_match","multitask_unet","","warmcos","val/auc","finished","2025-09-02T19:38:44.000Z","31825","","40","1","32","0.5","false","true","0.5","25","0.3","rate_match","0.6","0.2","5","[0.1,0.9]","0.15","1","inverse","","threshold","auto","0.5","true","false","true","false","0.1887136428478194","","","40","0","0.5","1","[256,256]","true","0.00034224664327351073","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","3","0.2","0.00002920877817546104","","","0.0001","","","","","","","","0","0.5568265914916992","6.164737268373304e-7","3240","0.3669186065779268","[[202,129],[50,181]]","","","0.6927291346646185","","","0.6969108434365232","","","[[1,963261],[54,35867916]]","1","963261","54","35867916","0.3669186065779268","0.000002076159768798848","0.9867492943211562","0.0000010380809620103891","0.973845158745848","0.2628046086817312","0.9041903004866332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"twilight-sweep-3","40","0.6797153024911032","0.7473221642405933","220","111","69","162","1.558641705248091","0.4932125767264321","0.47588609986143526","0.5821509323563885","rate_match","multitask_unet","","warmcos","val/auc","finished","2025-09-02T07:24:30.000Z","27954","w2u4l073","40","2","32","1","false","true","0.52","25","0.2","rate_match","0.4","0.1","5","[0.1,0.9]","0.08","1","inverse","","threshold","auto","0.5","true","false","true","false","0.2039592278493311","","","40","0","0.3","1","[256,256]","true","0.000035994696761400774","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","3","0.2","0.00002649938356569348","","","0.0001","","","","","","","","0","1.5507346391677856","6.48356537456149e-8","3240","0.5033954168670617","[[220,111],[69,162]]","","","0.6773261340735389","","","0.6829756346372661","","","[[15831,1780243],[276492,34758666]]","15831","1780243","276492","34758666","0.5033954168670617","0.015160910497381485","0.9712642429554827","0.007638357475708855","0.9441338422471616","0.2714173493075056","0.8928845154052715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cool-sweep-2","40","0.6743772241992882","0.7464589790873779","253","78","105","126","0.7045997811688317","0.4875040182209256","0.47561740535858266","0.5781382545241839","youden","multitask_unet","","none","val/auc","finished","2025-09-02T00:07:49.000Z","26180","w2u4l073","40","1","32","0.5","false","true","0.52","25","0.3","rate_match","0.5","0.1","20","[0.1,0.9]","0.12","3","inverse","","threshold","auto","0.5","true","false","true","false","0.21170625044834063","","","40","0","0.3","1","[256,256]","true","0.00013342818271272827","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","2","0.2","0.000012617321986486555","","","0.0001","","","","","","","","0.00013342818271272827","0.6150686144828796","0.00013342818271272827","3240","0.44061513790977314","[[253,78],[105,126]]","","","0.6621754847190273","","","0.6549024993133754","","","[[0,1796074],[8,35035150]]","0","1796074","8","35035150","0.44061513790977314","0","0.9750080364418512","0","0.9512348107171652","0.26126064268058224","0.8950158663677855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"snowy-sweep-1","40","0.6672597864768683","0.7264226206824395","196","135","52","179","1.4582919014824762","0.4876861412156137","0.47568098331375736","0.5712439090290027","youden","multitask_unet","","plateau","val/auc","finished","2025-09-01T16:13:14.000Z","28452","w2u4l073","40","2","64","1","false","true","0.52","0","0.2","rate_match","0.4","0.05","5","[0.1,0.9]","0.15","1","inverse","","threshold","auto","0.5","true","false","true","false","0.23376026611250728","","","40","0","0.5","1","[256,256]","true","0.0004152699387112858","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","0","0.1","0.000016687778666257386","","","0.0005","","","","","","","","1.2673032797585626e-8","1.380279302597046","1.2673032797585626e-8","1600","0.4574820847494477","[[196,135],[52,179]]","","","0.6801931374563386","","","0.6835183949987576","","","[[363,1795711],[3101,35032057]]","363","1795711","3101","35032057","0.4574820847494477","0.0004034368821330809","0.9749688455490944","0.0002017591396056526","0.9511602074879092","0.2545101512122403","0.8879776668457651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rare-sweep-4","40","0.6850533807829181","0.7754541530976576","226","105","72","159","0.8025818003548516","0.487517713668598","0.4756231594352414","0.5882954674687688","rate_match","multitask_unet","","none","val/auc","finished","2025-08-30T21:56:07.000Z","20162","h6o3rbr4","40","2","64","0.5","false","true","0.52","25","0.3","rate_match","0.4","0.2","20","[0.1,0.9]","0.1","1","inverse","[331,232]","threshold","auto","0.5","true","false","true","false","0.18002585793219747","","","40","0","0.5","1","[256,256]","true","0.00009409306121195412","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","max","1","","20","42","0.5","multitask","0.0001","true","2","0.1","0.000010482078688515446","","","","","","","","","","","0.00009409306121195412","0.6695012450218201","0.00009409306121195412","1600","0.5629867246234729","[[226,105],[72,159]]","0.4110320284697509","0.4697508896797153","0.6803309945088469","","","0.6855455722525209","","","[[26,1796048],[142,35035016]]","26","1796048","142","35035016","0.5629867246234729","0.00002894932865393416","0.975006478008542","0.000014474873845907171","0.951231843996637","0.2714277706478052","0.9051631642897324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dashing-sweep-2","40","0.6832740213523132","0.7484469206523588","221","110","68","163","0.8006063203016917","0.4934386244238425","0.4869436240576245","0.5826915281038232","f1","multitask_unet","","warmcos","val/auc","finished","2025-08-30T17:21:31.000Z","16854","","40","1","32","0.5","false","true","0.55","25","0.1","rate_match","0.6","0.2","20","[0.1,0.9]","0.1","2","inverse","[331,232]","threshold","auto","0.5","true","false","true","false","0.1812421868274183","","","40","0","0.5","1","[256,256]","true","0.00006116829767737546","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","max","1","","20","42","0.5","multitask","0.0001","true","0","0.1","0.00003460418418345422","","","","","","","","","","","0","0.7630162239074707","9.428072392601625e-8","3240","0.45316020507037225","[[221,110],[68,163]]","0.4110320284697509","0.48576512455516013","0.6808877397112691","","","0.6866507108198951","","","[[69,963193],[1205,35866765]]","69","963193","1205","35866765","0.45316020507037225","0.00014307397546592352","0.9867341748722191","0.00007154210563969529","0.9738157060096092","0.26204942031237843","0.903333635895268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"valiant-sweep-1","40","0.6797153024911032","0.7352375720955782","244","87","93","138","0.798242449760437","0.48751401216414186","0.4756223635645826","0.5742172581401446","rate_match","multitask_unet","","cosine","val/auc","finished","2025-08-30T15:12:13.000Z","19268","h6o3rbr4","40","2","32","1","false","true","0.5","0","0.3","rate_match","0.5","0.1","20","[0.1,0.9]","0.12","3","inverse","[331,232]","threshold","auto","0.5","true","false","true","false","0.20051333880228728","","","40","0","0.3","1","[256,256]","true","0.00023751995134509003","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","max","1","","20","42","0.5","multitask","0.0001","true","3","0.2","0.00002083205887265609","","","","","","","","","","","0","0.8827435970306396","3.660973708602981e-7","3240","0.546345621670052","[[244,87],[93,138]]","0.4110320284697509","0.400355871886121","0.6686844708209694","","","0.6672813591242595","","","[[18,1796056],[29,35035129]]","18","1796056","29","35035129","0.546345621670052","0.00002004319308108975","0.9750079811352026","0.000010021696973948598","0.9512347054321912","0.257346178308955","0.8910883379713341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"peach-sweep-8","40","0.6405693950177936","0.7239246151632859","190","141","61","170","0.882556762960222","0.49373135775748594","0.4869700151293837","0.5742989978495159","f1","multitask_unet","","none","val/auc","finished","2025-08-30T11:50:19.000Z","19868","","40","2","64","1","false","true","0.5","0","0.1","keep_last","0.5","0.05","10","[0.1,0.9]","0.15","2","inverse","[331,232]","threshold","auto","0.5","true","false","true","false","0.19636908534017156","","","40","0","0.5","1","[256,256]","true","0.000037745018962866805","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","max","1","","20","42","0.5","multitask","0.0001","true","0","0.2","0.000025845296622045893","","","","","","","","","","","0.000037745018962866805","0.6980551481246948","0.000037745018962866805","1600","0.4469749983431894","[[190,141],[61,170]]","0.4110320284697509","0.5533807829181495","0.6517979528830018","","","0.6549744314094768","","","[[437,962825],[13463,35854507]]","437","962825","13463","35854507","0.4469749983431894","0.0008944269220456792","0.9865682885929262","0.0004474135503852159","0.9734926167083822","0.2539549928064797","0.894643002892552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"splendid-sweep-3","40","0.6708185053380783","0.7619832332823269","235","96","89","142","0.9035438232951694","0.48750538792335263","0.4756176683344907","0.5835726337989936","rate_match","multitask_unet","","warmcos","val/auc","finished","2025-08-29T22:28:16.000Z","19735","9zus39l8","40","2","64","1","false","true","0.5","25","0.1","rate_match","0.5","0.1","5","[0.1,0.9]","0.12","3","inverse","[331,232]","threshold","auto","0.5","true","false","true","false","0.2012954647437824","","","40","0","0.5","1","[256,256]","true","0.00028047406140644705","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","max","1","","20","42","0.5","multitask","0.0001","true","2","0.1","0.000043124771899499914","","","","","","","","","","","0","0.5421395301818848","4.789805590907153e-7","1600","0.6709997336774963","[[235,96],[89,142]]","0.4110320284697509","0.4234875444839858","0.6609736487187468","","","0.6623442016191261","","","[[3,1796071],[53,35035105]]","3","1796071","53","35035105","0.6709997336774963","0.0000033405154415326283","0.9750074353312638","0.0000016702605105318277","0.951233666408471","0.2666963029838514","0.9004489646141358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dark-sweep-1","40","0.6761565836298933","0.7554831875073568","235","96","86","145","0.9216793245739408","0.4875050740029983","0.4756178521954313","0.5812974137295237","rate_match","multitask_unet","","none","val/auc","finished","2025-08-29T14:29:12.000Z","19432","9zus39l8","40","2","32","0.5","false","true","0.55","25","0.2","keep_last","0.4","0.1","20","[0.1,0.9]","0.08","3","inverse","[331,232]","threshold","auto","0.5","true","false","true","false","0.21966926222109365","","","40","0","0.3","1","[256,256]","true","0.000057324842523371506","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","max","1","","20","42","0.5","multitask","0.0001","true","3","0.2","0.000023525650304674225","","","","","","","","","","","0.000057324842523371506","0.6101924777030945","0.000057324842523371506","3240","0.6216668539401488","[[235,96],[86,145]]","0.4110320284697509","0.4288256227758007","0.6668734892258372","","","0.6688377081126325","","","[[2,1796072],[18,35035140]]","2","1796072","18","35035140","0.6216668539401488","0.000002227054931423411","0.9750079209510653","0.0000011135287056565031","0.9512345908621568","0.2644205632132803","0.8981742642457673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"avid-sweep-1","40","0.697508896797153","0.7653182668288409","223","108","62","169","0.9020221796300676","0.4875077062595888","0.47561895568385465","0.5847414024588271","f1","multitask_unet","","warmcos","val/auc","finished","2025-08-28T12:31:18.000Z","19948","95k7nquv","40","1","32","1","false","true","0.55","25","0.1","keep_last","0.6","0.05","5","[0.1,0.9]","0.1","2","inverse","[331,232]","threshold","auto","0.5","true","false","true","false","0.22712056026217128","","","40","0","0.3","1","[256,256]","true","0.00011352724325800175","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","max","1","","20","42","0.5","multitask","0.0001","true","3","0.1","0.000014845564207822892","","","","","","","","","","","0","0.7036452889442444","2.0449159728616505e-7","3240","0.5563102062274465","[[223,108],[62,169]]","0.4110320284697509","0.4928825622775801","0.6962822217999873","0.7824561403508772","0.6101083032490975","0.7026588718431619","0.6737160120845922","0.7316017316017316","[[7,1796067],[44,35035114]]","7","1796067","44","35035114","0.5563102062274465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
