no,Name,trainer/epoch,val/acc,val/auc,val/cls_confmat_00,val/cls_confmat_01,val/cls_confmat_10,val/cls_confmat_11,val/dice,val/iou,val/multi,val/loss,architecture,lr_scheduler,calibration_method,State,Created,Runtime,Sweep,T_max,batch_size,alpha,beta,cal_auc_floor,cal_bootstraps,cal_ema_beta,cal_fallback,cal_init_threshold,cal_max_delta,cal_min_tp,cal_q_bounds,cal_rate_tolerance,cal_warmup_epochs,class_balance,cls_decision,cls_loss,cls_threshold,console_epoch_log,console_iter_log,debug,debug_transforms,dropout_rate,epochs,eta_min,factor,in_channels,input_shape,log_calibrated,lr,mlp_dim,multi_weight,num_classes,num_heads,num_layers,num_workers,optimizer,param_groups,patience,plateau_metric,plateau_mode,positive_index,run_cap,seed,task,threshold,two_pass_val,warmup_epochs,warmup_start_factor,weight_decay,plateau_threshold,head_keys,head_lr_scale,head_wd_scale,opt/lr,train/loss,train/lr,trainer/iteration,val/cal_thr,val/cls_confmat,val/gt_pos_rate,val/pos_rate,val/prec,val/recall,val/recall_0,val/recall_1,val/threshold,val/bal_acc,val/debug_pos_hist,val/debug_pos_max,val/debug_pos_median,val/debug_pos_min,val/debug_pos_q10,val/debug_pos_q90,val/debug_pos_rate@0.5,val/f1,val/search_threshold,val/score_mean,val/score_std,enable_decision_health,head_logits,health_iters_warmup,health_rate_gain,health_warmup,health_warmup_max_delta,init_head_bias_from_prior,init_threshold_from_prior,rate_tol_override,thr_hysteresis,thr_max,thr_min,thr_min_tn,thr_min_tp,thr_posrate_max,thr_posrate_min,thr_warmup_epochs,val/precision_macro,val/precision_pos,val/recall_macro,val/recall_pos,val/search_auc,val/search_confmat_00,val/search_confmat_01,val/search_confmat_10,val/search_confmat_11,val/search_pos_rate,seg_threshold,val/seg_confmat_00,val/seg_confmat_01,val/seg_confmat_10,val/seg_confmat_11,val/dice_0,val/dice_1,val/iou_0,val/iou_1,val/multi_0,val/multi_1
288,prime-sweep-5,40,0.5541740674955600,0.6067559120741740,150,181,70,162,,,,0.6908276478449500,simple_cnn,plateau,rate_match,finished,2025-09-03T01:55:20.000Z,5298,,40.0,64,,,0.55,25.0,0.3,,0.6,0.1,20.0,"[0.1,0.9]",0.2,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2278134262975530,40,0.0,0.3,1,"[256,256]",TRUE,0.0001368330282926,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,2.39237590614E-05,0.0001,,,,8.97761498627865E-09,0.6986315250396730,8.97761498627865E-09,1640,0.4904413013943100,"[[150,181],[70,162]]",,,0.5770606944076330,0.575724033753516,,,0.4904413013943100,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,summer-sweep-2,40,0.566607460035524,0.5731326179810400,176,155,89,143,,,,0.6885716219743090,simple_cnn,warmcos,rate_match,finished,2025-09-03T00:25:30.000Z,10451,f21zpkoy,40.0,32,,,0.55,0.0,0.1,,0.6,0.1,20.0,"[0.1,0.9]",0.12,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2146995919034280,40,0.0,0.5,1,"[256,256]",TRUE,0.0001006660915138,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.1,9.9031501175E-06,0.0001,,,,0.0,0.6930932998657230,1.7191286977846E-07,3280,0.479571118534789,"[[176,155],[89,143]]",,,0.5720083576041540,0.5740506823627460,,,0.479571118534789,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,twilight-sweep-4,40,0.5772646536412080,0.6102849255130740,170,161,77,155,,,,0.6904187765386370,simple_cnn,plateau,rate_match,finished,2025-09-03T00:24:59.000Z,5415,,40.0,32,,,0.55,25.0,0.2,,0.6,0.1,20.0,"[0.1,0.9]",0.15,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2348638113177930,40,0.0,0.3,1,"[256,256]",TRUE,0.0002774350883877,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,4.70415088945E-05,0.0001,,,,5.46075484473538E-09,0.6990796327590940,5.46075484473538E-09,3280,0.4917260244368760,"[[170,161],[77,155]]",,,0.5893827192128330,0.590849307219502,,,0.4917260244368760,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,lively-sweep-3,40,0.5896980461811720,0.6073028440462550,184,147,84,148,,,,0.6908136672443810,simple_cnn,plateau,f1,finished,2025-09-02T22:56:04.000Z,5330,,40.0,64,,,0.5,0.0,0.3,,0.5,0.05,20.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2302811325622180,40,0.0,0.3,1,"[256,256]",TRUE,0.0001714054389034,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,2.77561728623E-05,0.0001,,,,1.12459108464547E-08,0.6984328031539920,1.12459108464547E-08,1640,0.4899766477768150,"[[184,147],[84,148]]",,,0.5941310397166710,0.5969111365767270,,,0.4899766477768150,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,golden-sweep-2,40,0.6181172291296630,0.6035003646213150,221,110,105,127,,,,0.6910248663690360,simple_cnn,cosine,youden,finished,2025-09-02T21:25:38.000Z,5420,,40.0,32,,,0.5,0.0,0.1,,0.5,0.1,5.0,"[0.1,0.9]",0.15,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1935423921894980,40,0.0,0.5,1,"[256,256]",TRUE,4.31804828694E-05,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.2,2.61179855659E-05,0.0005,,,,0.0,0.6952989101409910,6.65555089644934E-08,3280,0.50728329441868,"[[221,110],[105,127]]",,,0.6068895446662010,0.6075437545577660,,,0.50728329441868,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,fast-sweep-1,40,0.5346358792184720,0.5535081779352020,172,159,103,129,,,,0.694039007027944,simple_cnn,warmcos,f1,finished,2025-09-02T21:14:38.000Z,11431,f21zpkoy,40.0,64,,,0.55,0.0,0.1,,0.6,0.2,10.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2289640725036510,40,0.0,0.3,1,"[256,256]",TRUE,3.31018867671E-05,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.1,7.4520175956E-06,0.0005,,,,0.0,0.6917873620986940,5.10210348534657E-08,1640,0.5010877662347730,"[[172,159],[103,129]]",,,0.5366856060606060,0.5378359724971350,,,0.5010877662347730,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,laced-sweep-1,40,0.6039076376554170,0.603057610167726,200,131,92,140,,,,0.6904161506228980,simple_cnn,cosine,f1,finished,2025-09-02T19:58:28.000Z,5223,,40.0,32,,,0.5,25.0,0.2,,0.5,0.05,10.0,"[0.1,0.9]",0.1,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2172401139942820,40,0.0,0.5,1,"[256,256]",TRUE,4.68552912193E-05,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,7.2032967429E-06,0.0005,,,,0.0,0.6956077814102170,7.22196128331645E-08,3280,0.5033737709738500,"[[200,131],[92,140]]",,,0.6007683364504880,0.603838941556412,,,0.5033737709738500,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,fallen-sweep-9,40,0.5612788632326820,0.5671684550474010,203,128,119,113,,,,0.6895271341005960,simple_cnn,cosine,youden,finished,2025-09-02T17:04:05.000Z,10464,umns4mxn,40.0,32,,,0.55,25.0,0.2,,0.6,0.1,20.0,"[0.1,0.9]",0.15,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2074949753960800,40,0.0,0.5,1,"[256,256]",TRUE,7.54315806607E-05,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,2.81422008579E-05,0.0001,,,,0.0,0.6902818083763120,1.16265194579934E-07,3280,0.5022949604397350,"[[203,128],[119,113]]",,,0.5496572253292440,0.550181008438379,,,0.5022949604397350,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,distinctive-sweep-8,40,0.5754884547069270,0.5568158141473070,215,116,123,109,,,,0.6969364749060740,simple_cnn,plateau,youden,finished,2025-09-02T14:01:50.000Z,10909,umns4mxn,40.0,32,,,0.55,25.0,0.3,,0.6,0.05,20.0,"[0.1,0.9]",0.15,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2273459897004470,40,0.0,0.5,1,"[256,256]",TRUE,0.000252205213793,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,8.5609975721E-06,0.0005,,,,1.53933846309216E-08,0.6972639560699460,1.53933846309216E-08,3280,0.5133320558286490,"[[215,116],[123,109]]",,,0.5602695595003290,0.5596872070007290,,,0.5133320558286490,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,dauntless-sweep-7,40,0.5701598579040850,0.5661917908115430,215,116,126,106,,,,0.6900878051916760,simple_cnn,none,youden,finished,2025-09-02T11:01:27.000Z,10778,umns4mxn,40.0,32,,,0.55,25.0,0.1,,0.6,0.05,20.0,"[0.1,0.9]",0.1,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2337822769127120,40,0.0,0.5,1,"[256,256]",TRUE,3.36163454486E-05,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,1.35609666156E-05,0.0005,,,,3.36163454486E-05,0.6926299333572390,3.36163454486E-05,3280,0.5064371011500130,"[[215,116],[126,106]]",,,0.5539880056009090,0.5532216897593500,,,0.5064371011500130,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,charmed-sweep-6,40,0.5879218472468920,0.5791488696739240,193,138,94,138,,,,0.6880168351862170,simple_cnn,warmcos,youden,finished,2025-09-02T08:00:22.000Z,10843,umns4mxn,40.0,32,,,0.55,0.0,0.3,,0.4,0.05,20.0,"[0.1,0.9]",0.1,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2229209201545340,40,0.0,0.5,1,"[256,256]",TRUE,0.0001291647239527,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,1.78362514E-05,0.0005,,,,0.0,0.6962361335754400,2.32658698970669E-07,3280,0.4858086521834720,"[[193,138],[94,138]]",,,0.5862369337979090,0.5889545786019380,,,0.4858086521834720,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,sleek-sweep-5,40,0.5825932504440500,0.5843968121679340,185,146,89,143,,,,0.6878485745853850,simple_cnn,warmcos,f1,finished,2025-09-02T04:58:07.000Z,10917,umns4mxn,40.0,32,,,0.55,25.0,0.2,,0.6,0.05,20.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2369877063258720,40,0.0,0.5,1,"[256,256]",TRUE,0.0001777419342083,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,3.08458295723E-05,0.0005,,,,0.0,0.7006638050079350,3.20158677229614E-07,3280,0.4776236842014150,"[[185,146],[89,143]]",,,0.5849960851665700,0.5876458485258880,,,0.4776236842014150,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,glorious-sweep-4,40,0.5701598579040850,0.5770783414939060,170,161,81,151,,,,0.6875458028581410,simple_cnn,warmcos,f1,finished,2025-09-02T01:41:00.000Z,11809,umns4mxn,40.0,64,,,0.55,0.0,0.1,,0.5,0.2,10.0,"[0.1,0.9]",0.15,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2248776974997230,40,0.0,0.5,1,"[256,256]",TRUE,0.0001570215258039,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,4.18211978238E-05,0.0005,,,,0.0,0.6786043643951420,2.68154059743358E-07,1640,0.4750786496901850,"[[170,161],[81,151]]",,,0.5806325978138730,0.5822286175643300,,,0.4750786496901850,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,hearty-sweep-3,40,0.5896980461811720,0.5828211272007500,191,140,91,141,,,,0.6878654426998560,simple_cnn,cosine,youden,finished,2025-09-01T22:43:48.000Z,10619,umns4mxn,40.0,32,,,0.55,25.0,0.3,,0.5,0.05,20.0,"[0.1,0.9]",0.15,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2387325931233610,40,0.0,0.5,1,"[256,256]",TRUE,0.0001800155645159,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,1.39765529501E-05,0.0001,,,,0.0,0.6986316442489620,2.77463954122668E-07,3280,0.4786949699557720,"[[191,140],[91,141]]",,,0.589542161984806,0.5923989478070630,,,0.4786949699557720,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,solar-sweep-2,40,0.5328596802841920,0.546840816751745,158,173,90,142,,,,0.6984072327613830,simple_cnn,plateau,rate_match,finished,2025-09-01T19:30:14.000Z,11596,umns4mxn,40.0,64,,,0.5,0.0,0.3,,0.6,0.05,5.0,"[0.1,0.9]",0.15,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1821898498348060,40,0.0,0.3,1,"[256,256]",TRUE,0.0001984939002457,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,1.52073315311E-05,0.0001,,,,1.30231847951226E-08,0.6947635412216190,1.30231847951226E-08,1640,0.5107516405962640,"[[158,173],[90,142]]",,,0.5439452124936000,0.544705177622669,,,0.5107516405962640,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,wobbly-sweep-1,40,0.5577264653641210,0.5707625794353580,182,149,100,132,,,,0.6882371505101520,simple_cnn,warmcos,youden,finished,2025-09-01T16:14:15.000Z,11740,umns4mxn,40.0,64,,,0.55,25.0,0.1,,0.4,0.2,20.0,"[0.1,0.9]",0.15,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1899474905439980,40,0.0,0.5,1,"[256,256]",TRUE,0.0001292797459873,,,2,,,8,,,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.1,2.26085076054E-05,0.0001,,,,0.0,0.6800695657730100,2.20777938257845E-07,1640,0.4892374873200840,"[[182,149],[100,132]]",,,0.5575704803008510,0.5594072299197830,,,0.4892374873200840,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,rich-sweep-20,40,0.5754884547069270,0.6151031357433070,150,181,58,174,,,,0.6800397435824080,simple_cnn,plateau,f1,finished,2025-08-31T01:48:27.000Z,7656,qh830180,40.0,32,,,0.5,0.0,0.2,,0.5,0.1,5.0,"[0.1,0.9]",0.2,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2186447259134460,40,0.0,0.5,1,"[256,256]",TRUE,0.0002559397544603,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,0,0.2,6.5433308068E-06,,,,,6.3984938615E-05,0.6804575324058530,6.3984938615E-05,3280,0.4543777836506100,"[[150,181],[58,174]]",0.4120781527531080,0.6305506216696270,0.6056473456121340,0.6015861027190330,,,0.4543777836506100,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,restful-sweep-12,40,0.6127886323268210,0.6002708615480780,219,112,106,126,,,,0.6818793647819100,simple_cnn,plateau,rate_match,finished,2025-08-30T22:01:09.000Z,7691,qh830180,40.0,32,,,0.55,0.0,0.1,,0.5,0.1,5.0,"[0.1,0.9]",0.2,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1848823268909310,40,0.0,0.3,1,"[256,256]",TRUE,0.0002237349024605,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,3,0.2,6.0489484317E-06,,,,,6.0408423664E-06,0.6832674741745000,6.0408423664E-06,3280,0.5163557421681970,"[[219,112],[106,126]]",0.4120781527531080,0.4227353463587920,0.6016289592760180,0.6023674341077200,,,0.5163557421681970,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,colorful-sweep-11,40,0.605683836589698,0.609529638504011,208,123,99,133,,,,0.6856833795706430,simple_cnn,plateau,rate_match,finished,2025-08-30T19:47:03.000Z,8027,qh830180,40.0,32,,,0.55,25.0,0.3,,0.5,0.05,10.0,"[0.1,0.9]",0.1,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1911912797607690,40,0.0,0.5,1,"[256,256]",TRUE,0.000157547318241,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,3,0.2,3.01180511604E-05,,,,,0.000157547318241,0.6788708567619320,0.000157547318241,3280,0.5170240469814220,"[[208,123],[99,133]]",0.4120781527531080,0.4547069271758440,0.5985278399837130,0.6008373268048750,,,0.5170240469814220,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,decent-sweep-5,40,0.5914742451154530,0.5901656422544020,195,136,94,138,,,,0.6853551930851410,simple_cnn,plateau,youden,finished,2025-08-30T16:09:25.000Z,8593,qh830180,40.0,64,,,0.55,0.0,0.3,,0.5,0.2,5.0,"[0.1,0.9]",0.15,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2015127239355900,40,0.0,0.3,1,"[256,256]",TRUE,0.0001744355523484,,,2,,,8,,,3.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,3,0.2,2.23404446944E-05,,,,,1.412927974E-06,0.6748660802841190,1.412927974E-06,1640,0.4947075965170590,"[[195,136],[94,138]]",0.4120781527531080,0.4866785079928950,0.5891950597327810,0.5919757266381920,,,0.4947075965170590,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,mild-sweep-4,40,0.6003552397868560,0.6099463485779770,193,138,87,145,,,,0.6799264351526900,simple_cnn,warmcos,youden,finished,2025-08-30T13:48:45.000Z,4106,,40.0,64,,,0.5,25.0,0.3,,0.5,0.1,20.0,"[0.1,0.9]",0.1,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2200778238313400,40,0.0,0.5,1,"[256,256]",TRUE,0.0001357370895297,,,2,,,8,,,3.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,0,0.1,1.25596296761E-05,,,,,0.0,0.6679007411003110,2.09216073528447E-07,1640,0.4917418803884210,"[[193,138],[87,145]]",0.4120781527531080,0.5026642984014210,0.6008266027258960,0.6040407854984900,,,0.4917418803884210,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,super-sweep-56,40,0.6127886323268210,0.6492082508594650,191,140,78,154,,,,0.671528266535865,simple_cnn,warmcos,f1,finished,2025-08-30T12:15:10.000Z,7637,3eqecj66,40.0,32,,,0.5,0.0,0.1,keep_last,0.5,0.1,20.0,"[0.1,0.9]",0.1,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1955850695777470,40,0.0,0.5,1,"[256,256]",TRUE,0.0007034817248894,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,2,0.1,2.8140684333E-05,,,,,0.0,0.6236665844917300,1.2013733755E-06,3280,0.5617232345905830,"[[191,140],[78,154]]",0.4120781527531080,0.522202486678508,0.6169233492653570,0.6204161891863740,,,0.5617232345905830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,generous-sweep-2,40,0.5914742451154530,0.6266668402958640,182,149,81,151,,,,0.6709004640579220,simple_cnn,cosine,f1,finished,2025-08-30T08:52:54.000Z,4118,,40.0,32,,,0.52,25.0,0.3,rate_match,0.6,0.1,5.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2180085918616820,40,0.0,0.5,1,"[256,256]",TRUE,0.0003066212708489,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,2,0.1,2.17433958458E-05,,,,,0.0,0.6472522020339970,4.72605524175811E-07,3280,0.479027835539452,"[[182,149],[81,151]]",0.4120781527531080,0.5328596802841920,0.5976742712294040,0.6003555057818520,,,0.479027835539452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,zany-sweep-1,40,0.6021314387211370,0.6039431190749040,199,132,92,140,,,,0.6916662785742020,simple_cnn,none,rate_match,finished,2025-08-30T07:45:26.000Z,4043,,40.0,64,,,0.55,25.0,0.3,keep_last,0.6,0.05,10.0,"[0.1,0.9]",0.12,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1852049138989570,40,0.0,0.5,1,"[256,256]",TRUE,3.15733946153E-05,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,2,0.2,1.29760907949E-05,,,,,3.15733946153E-05,0.6869186758995060,3.15733946153E-05,1640,0.5097339060867060,"[[199,132],[92,140]]",0.4120781527531080,0.4831261101243340,0.5992773398019000,0.6023283675382850,,,0.5097339060867060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,likely-sweep-36,40,0.6287744227353460,0.6617616418376910,217,114,95,137,,,,0.6626307202710050,simple_cnn,warmcos,youden,finished,2025-08-30T05:26:14.000Z,7719,3eqecj66,40.0,32,,,0.52,0.0,0.1,keep_last,0.4,0.1,5.0,"[0.1,0.9]",0.12,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2276343958884940,40,0.0,0.5,1,"[256,256]",TRUE,0.0007486458140696,,,2,,,8,,,3.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,2,0.2,2.07148880381E-05,,,,,0.0,0.6081217527389530,1.2785025067E-06,3280,0.5878689672489640,"[[217,114],[95,137]]",0.4120781527531080,0.4458259325044400,0.6206647767902750,0.62305318262319,,,0.5878689672489640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,glad-sweep-22,40,0.6412078152753110,0.6876237108032090,184,147,55,177,,,,0.6479452318615380,simple_cnn,none,rate_match,finished,2025-08-29T23:22:57.000Z,8456,3eqecj66,40.0,64,,,0.5,25.0,0.1,rate_match,0.4,0.1,10.0,"[0.1,0.9]",0.12,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2123798247192520,40,0.0,0.3,1,"[256,256]",TRUE,0.0007792831079134,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,3,0.2,1.54067354569E-05,,,,,0.0007792831079134,0.621859610080719,0.0007792831079134,1640,0.5809712128298290,"[[184,147],[55,177]]",0.4120781527531080,0.5754884547069270,0.658085386641872,0.6594111365767270,,,0.5809712128298290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,spring-sweep-21,40,0.6198934280639430,0.6268361287634130,224,107,107,125,,,,0.6847054958343510,simple_cnn,cosine,youden,finished,2025-08-29T21:01:07.000Z,8488,3eqecj66,40.0,64,,,0.5,0.0,0.1,rate_match,0.6,0.05,20.0,"[0.1,0.9]",0.08,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1820209526305300,40,0.0,0.3,1,"[256,256]",TRUE,0.0006775583606769,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,0,0.1,1.65963015794E-05,,,,,0.0,0.6501020193099980,1.0443431511E-06,1640,0.5978029720744350,"[[224,107],[107,125]]",0.4120781527531080,0.4120781527531080,0.6077651317845610,0.6077651317845610,,,0.5978029720744350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,dulcet-sweep-1,40,0.6092362344582590,0.6035524533805610,214,117,103,129,,,,0.6931390331851110,simple_cnn,cosine,rate_match,finished,2025-08-29T14:30:04.000Z,7650,3eqecj66,40.0,32,,,0.5,25.0,0.1,rate_match,0.4,0.1,5.0,"[0.1,0.9]",0.08,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.207650571334244,40,0.0,0.3,1,"[256,256]",TRUE,0.0004243817258371,,,2,,,8,,,3.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,3,0.2,2.72961974504E-05,,,,,0.0,0.6377465128898620,6.54113615257488E-07,3280,0.5849515105141080,"[[214,117],[103,129]]",0.4120781527531080,0.4369449378330370,0.5997345541278760,0.6012800812584640,,,0.5849515105141080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,tough-sweep-4,40,0.5754884547069270,0.5788493593082610,202,129,110,122,,,,0.7025512258211770,simple_cnn,none,youden,finished,2025-08-28T22:29:39.000Z,7543,faaeyt2j,40.0,32,,,0.5,25.0,0.2,rate_match,0.6,0.1,10.0,"[0.1,0.9]",0.1,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2253344693998170,40,0.0,0.5,1,"[256,256]",TRUE,0.0001173241960589,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,2,0.1,2.17987512594E-05,,,,,0.0001173241960589,0.6578878164291380,0.0001173241960589,3280,0.5917823439204790,"[[202,129],[110,122]]",0.4120781527531080,0.4458259325044400,0.5667458371641640,0.5680669861443900,,,0.5917823439204790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,desert-sweep-1,40,0.6092362344582590,0.6451974163975420,213,118,102,130,,,,0.6733348866303760,simple_cnn,cosine,youden,finished,2025-08-28T12:07:07.000Z,6825,une1clx7,40.0,32,,,0.5,0.0,0.1,rate_match,0.5,0.2,20.0,"[0.1,0.9]",0.08,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1942725137259380,40,0.0,0.5,1,"[256,256]",TRUE,0.0007030776083379,,,2,,,8,,,6.0,val/loss,min,1.0,20.0,42.0,classification,0.0001,TRUE,0,0.2,1.16584237222E-05,,,,,0.0,0.6111863851547240,1.0836768131E-06,3280,0.5938392010415890,"[[213,118],[102,130]]",0.4120781527531080,0.4404973357015990,0.6001920122887870,0.6019246796541310,0.6435045317220540,0.5603448275862070,0.5938392010415890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
