"Name","trainer/epoch","val/acc","val/auc","val/cls_confmat_00","val/cls_confmat_01","val/cls_confmat_10","val/cls_confmat_11","val/loss","architecture","lr_scheduler","lr_strategy","State","Created","Runtime","Sweep","T_max","batch_size","binary_bce_from_two_logits","binary_single_logit","cal_auc_floor","cal_bootstraps","cal_ema_beta","cal_fallback","cal_init_threshold","cal_max_delta","cal_min_tp","cal_q_bounds","cal_rate_tolerance","cal_warmup_epochs","class_balance","class_counts","cls_decision","cls_loss","cls_threshold","console_epoch_log","console_iter_log","debug","debug_transforms","dropout_rate","early_terminate.min_iter","early_terminate.type","epochs","eta_min","factor","in_channels","input_shape","log_calibrated","lr","method","metric.goal","metric.name","num_classes","num_workers","parameters.T_max","parameters.architecture","parameters.batch_sizes","parameters.binary_bce_from_two_logits","parameters.binary_single_logit","parameters.cal_auc_floors","parameters.cal_bootstrapss","parameters.cal_ema_betas","parameters.cal_fallbacks","parameters.cal_init_thresholds","parameters.cal_max_deltas","parameters.cal_min_tps","parameters.cal_q_bounds","parameters.cal_rate_tolerances","parameters.cal_warmup_epochss","parameters.calibration_methods","parameters.class_balance","parameters.class_counts","parameters.cls_decision","parameters.cls_loss","parameters.cls_threshold","parameters.console_epoch_log","parameters.console_iter_log","parameters.debug","parameters.debug_transforms","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.epochs","parameters.eta_min","parameters.factors","parameters.in_channels","parameters.input_shape","parameters.log_calibrated","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.lr_schedulers","parameters.num_classes","parameters.num_workers","parameters.patiences","parameters.plateau_metric","parameters.plateau_mode","parameters.positive_index","parameters.run_cap","parameters.seed","parameters.task","parameters.threshold","parameters.two_pass_val","parameters.warmup_epochss","parameters.warmup_start_factors","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","patience","plateau_metric","plateau_mode","positive_index","program","run_cap","seed","task","threshold","two_pass_val","warmup_epochs","warmup_start_factor","weight_decay","decision_health_need_k","decision_health_tol","enable_decision_health","parameters.decision_health_need_k","parameters.decision_health_tol","parameters.enable_decision_health","parameters.patience","parameters.plateau_thresholds","plateau_threshold","base_lr","head_keys","head_lr_scale","head_multiplier","head_wd_scale","hidden_size","mlp_dim","num_heads","num_layers","optimizer","param_groups","parameters.base_lr.distribution","parameters.base_lr.max","parameters.base_lr.min","parameters.cls_thresholds","parameters.head_keys","parameters.head_lr_scale","parameters.head_multipliers","parameters.head_wd_scale","parameters.hidden_sizes","parameters.lr_strategys","parameters.mlp_dims","parameters.num_headss","parameters.num_layerss","parameters.optimizer","parameters.param_groups","parameters.param_groupss","parameters.patch_size","patch_size","opt/lr","train/loss","train/lr","trainer/iteration","val/cal_thr","val/cls_confmat","val/gt_pos_rate","val/pos_rate","val/prec","val/prec_0","val/prec_1","val/recall","val/recall_0","val/recall_1","val/threshold","val/bal_acc","val/f1","val/debug_pos_hist","val/debug_pos_max","val/debug_pos_median","val/debug_pos_min","val/debug_pos_q10","val/debug_pos_q90","val/debug_pos_rate@0.5","val/score_mean","val/score_std","val/search_threshold","ema_beta","head_logits","health_iters_warmup","health_rate_gain","health_warmup","health_warmup_max_delta","init_head_bias_from_prior","init_threshold_from_prior","parameters.ema_betas","parameters.head_keyss","parameters.head_logits","parameters.health_iters_warmup","parameters.health_rate_gain","parameters.health_warmup","parameters.health_warmup_max_delta","parameters.init_head_bias_from_prior","parameters.init_threshold_from_prior","parameters.lr_scheduler","parameters.posprob_mode","parameters.rate_tol_override","parameters.thr_hysteresiss","parameters.thr_max","parameters.thr_min","parameters.thr_min_tns","parameters.thr_min_tps","parameters.thr_posrate_max","parameters.thr_posrate_min","parameters.thr_warmup_epochs","parameters.thr_warmup_epochss","posprob_mode","rate_tol_override","thr_hysteresis","thr_max","thr_min","thr_min_tn","thr_min_tp","thr_posrate_max","thr_posrate_min","thr_warmup_epochs","val/max","val/mean","val/median","val/min","val/posprob_stats.max","val/posprob_stats.mean","val/posprob_stats.median","val/posprob_stats.min","val/posprob_stats/max","val/posprob_stats/mean","val/posprob_stats/median","val/posprob_stats/min","val/precision_macro","val/precision_pos","val/recall_macro","val/recall_pos","val/search_auc","val/search_confmat","val/search_confmat_00","val/search_confmat_01","val/search_confmat_10","val/search_confmat_11","val/search_pos_rate","calibration_method","parameters.sanity_check_loaders","parameters.tasks","sanity_check_loaders","tasks","val/base_rate","val/confmat","val/search_bal_acc","val/search_f1","val/search_prec","val/search_recall","val/search_recall_0","val/search_recall_1","val/val/auc","val/val/confmat","val/val/confmat_00","val/val/confmat_01","val/val/confmat_10","val/val/confmat_11","val/val/pos_rate","val/val/posprob_stats.max","val/val/posprob_stats.mean","val/val/posprob_stats.median","val/val/posprob_stats.min"
"breezy-sweep-1","40","0.5896980461811723","0.6129023856651734","183","148","83","149","0.677793992890252","simple_cnn","warmcos","","finished","2025-09-13T18:14:33.000Z","4562","","","32","","","0.55","","0.3","","","0.2","","","","1","inverse","","threshold","bce","","","","","","0.1928669395371282","","","40","","","1","[256,256]","","0.00029040347120363075","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.2","0.00003594313112111705","","","","","","","","","","","","0.5","","1.5","","","","","adamw","single","","","","","","","","","","","","","","","","","","","0","0.7131145596504211","4.959375433916763e-7","3280","0.4828121961116791","[[183,148],[83,149]]","0.41207815275310833","","","","","","","","0.4828121961116791","0.5975557565689087","","","","","","","","","0.5005433559417725","0.07018755376338959","0.4828121961116791","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.02","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","0.5948267132477659","0.5016835016835017","0.597555734972393","0.6422413793103449","0.6129023856651734","[[183,148],[83,149]]","183","148","83","149","0.5275310834813499","bal_acc","","","","","","","","","","","","","","","","","","","","","","",""
"breezy-sweep-9","40","0.5523978685612788","0.5903219085321387","147","184","68","164","0.6878491871886783","simple_cnn","warmcos","","finished","2025-09-13T15:55:51.000Z","4357","","","32","","","0.5","","0.2","","","0.05","","","","1","inverse","","threshold","bce","","","","","","0.22370530313616277","","","40","","","1","[256,256]","","0.00006744396342177797","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","3","0.1","0.000025106467553102527","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.6997225880622864","1.2148382548218865e-7","3280","0.4830668402671814","[[147,184],[68,164]]","0.41207815275310833","","","","","","","","0.4830668402671814","0.5755026340484619","","","","","","","","","0.5015245676040649","0.030304156243801117","0.4830668402671814","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.95","0.05","5","10","0.95","0.05","5","","","","","","","","","","","","","0.5774926490243251","0.47126436781609193","0.5755026565267215","0.7068965517241379","0.5903219085321387","[[147,184],[68,164]]","147","184","68","164","0.6181172291296625","bal_acc","","","","","","","","","","","","","","","","","","","","","","",""
"crimson-sweep-8","40","0.6021314387211367","0.5997369517658089","189","142","82","150","0.6842914819717407","simple_cnn","warmcos","","finished","2025-09-13T14:44:36.000Z","4267","","","64","","","0.55","","0.1","","","0.2","","","","1","inverse","","threshold","bce","","","","","","0.18055748743336347","","","40","","","1","[256,256]","","0.00017521108599089126","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","3","0.2","0.0000051987962834923365","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.7144132852554321","3.155999723792783e-7","1640","0.4848802090644837","[[189,142],[82,150]]","0.41207815275310833","","","","","","","","0.4848802090644837","0.6087743639945984","","","","","","","","","0.5015829205513","0.047469206154346466","0.4848802090644837","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.02","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","0.6055578021533641","0.5136986301369864","0.6087743514949474","0.646551724137931","0.5997369517658089","[[189,142],[82,150]]","189","142","82","150","0.5186500888099467","bal_acc","","","","","","","","","","","","","","","","","","","","","","",""
"toasty-sweep-4","40","0.5381882770870338","0.5645640170851131","183","148","112","120","0.6898003816604614","simple_cnn","warmcos","","finished","2025-09-13T14:30:38.000Z","9737","or9b6d6n","","64","","","0.55","","0.3","","","0.05","","","","1","inverse","","threshold","bce","","","","","","0.2202119531433975","","","40","","","1","[256,256]","","0.00016438940786244694","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.1","0.000005083545314203976","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.6894252300262451","2.807365860917952e-7","1640","0.4851048661231995","[[183,148],[112,120]]","0.41207815275310833","","","","","","","","0.4851048661231995","0.5350557565689087","","","","","","","","","0.49768197536468506","0.05781988054513931","0.4851048661231995","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.95","0.05","0","10","0.95","0.05","5","","","","","","","","","","","","","0.5340500885403491","0.4477611940298507","0.535055734972393","0.5172413793103449","0.5645640170851131","[[183,148],[112,120]]","183","148","112","120","0.47602131438721135","f1","","","","","","","","","","","","","","","","","","","","","","",""
"smart-sweep-7","40","0.5914742451154529","0.6073288884258777","182","149","81","151","0.681394636631012","simple_cnn","warmcos","","finished","2025-09-13T13:31:09.000Z","4398","","","64","","","0.55","","0.3","","","0.05","","","","2","inverse","","threshold","bce","","","","","","0.1815919887955004","","","40","","","1","[256,256]","","0.00024313237670503803","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.1","0.00002322721550807649","","","","","","","","","","","","0.5","","1.5","","","","","adamw","single","","","","","","","","","","","","","","","","","","","0","0.7265372276306152","4.152101664705193e-7","1640","0.4866772485733032","[[182,149],[81,151]]","0.41207815275310833","","","","","","","","0.4866772485733032","0.6003555059432983","","","","","","","","","0.5018230080604553","0.058153245598077774","0.4866772485733032","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.95","0.05","5","10","0.95","0.05","5","","","","","","","","","","","","","0.5976742712294043","0.5033333333333333","0.6003555057818523","0.6508620689655172","0.6073288884258777","[[182,149],[81,151]]","182","149","81","151","0.5328596802841918","f1","","","","","","","","","","","","","","","","","","","","","","",""
"skilled-sweep-6","40","0.5968028419182948","0.611196478799875","187","144","83","149","0.678303493393792","simple_cnn","warmcos","","finished","2025-09-13T12:18:42.000Z","4340","","","32","","","0.5","","0.2","","","0.05","","","","1","inverse","","threshold","bce","","","","","","0.19846163234931877","","","40","","","1","[256,256]","","0.0002961669284661317","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","3","0.1","0.000022289743407257543","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.7126849889755249","5.334723765619838e-7","3280","0.483265465593338","[[187,144],[83,149]]","0.41207815275310833","","","","","","","","0.483265465593338","0.6035979986190796","","","","","","","","","0.5002825260162354","0.06745532155036926","0.483265465593338","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.95","0.05","0","10","0.95","0.05","5","","","","","","","","","","","","","0.6005625079003918","0.5085324232081911","0.6035980310449005","0.6422413793103449","0.611196478799875","[[187,144],[83,149]]","187","144","83","149","0.5204262877442274","bal_acc","","","","","","","","","","","","","","","","","","","","","","",""
"sandy-sweep-3","40","0.5452930728241563","0.5690306281904365","189","142","114","118","0.6894934376080831","simple_cnn","warmcos","","finished","2025-09-13T11:45:24.000Z","9896","or9b6d6n","","64","","","0.5","","0.3","","","0.1","","","","1","inverse","","threshold","bce","","","","","","0.23537734680161448","","","40","","","1","[256,256]","","0.0002168293928732923","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.1","0.000006246644318115297","","","","","","","","","","","","0.5","","1.5","","","","","adamw","single","","","","","","","","","","","","","","","","","","","0","0.6885250806808472","3.702911538591306e-7","1640","0.48649187574386593","[[189,142],[114,118]]","0.41207815275310833","","","","","","","","0.48649187574386593","0.5398088693618774","","","","","","","","","0.4977405071258545","0.06656981259584427","0.48649187574386593","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.95","0.05","0","5","0.95","0.05","5","","","","","","","","","","","","","0.5388042650418888","0.45384615384615384","0.5398088342535681","0.5086206896551724","0.5690306281904365","[[189,142],[114,118]]","189","142","114","118","0.46181172291296624","f1","","","","","","","","","","","","","","","","","","","","","","",""
"super-sweep-5","40","0.6003552397868561","0.5982524221273049","182","149","76","156","0.6847647693422105","simple_cnn","warmcos","","finished","2025-09-13T11:04:42.000Z","4431","","","32","","","0.5","","0.2","","","0.1","","","","2","inverse","","threshold","bce","","","","","","0.22336879491521425","","","40","","","1","[256,256]","","0.00010586132091816198","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","3","0.2","0.000017949252442902452","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.703771710395813","1.9068331075547769e-7","3280","0.48362754473686215","[[182,149],[76,156]]","0.41207815275310833","","","","","","","","0.48362754473686215","0.6111313104629517","","","","","","","","","0.501221776008606","0.0445508137345314","0.48362754473686215","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","0.6084508832126064","0.5114754098360655","0.6111313678508178","0.6724137931034483","0.5982524221273049","[[182,149],[76,156]]","182","149","76","156","0.5417406749555951","f1","","","","","","","","","","","","","","","","","","","","","","",""
"laced-sweep-4","40","0.5879218472468917","0.6048807167413273","176","155","77","155","0.6825235320462121","simple_cnn","warmcos","","finished","2025-09-13T09:53:51.000Z","4246","","","32","","","0.5","","0.1","","","0.1","","","","2","inverse","","threshold","bce","","","","","","0.22898829249314837","","","40","","","1","[256,256]","","0.0001580564512504727","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.1","0.000020482539753039066","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.7078155279159546","2.69921457293468e-7","3280","0.4838417709827423","[[176,155],[77,155]]","0.41207815275310833","","","","","","","","0.4838417709827423","0.5999127626419067","","","","","","","","","0.501239538192749","0.05188620835542679","0.4838417709827423","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","0.5978260869565217","0.5","0.5999127513282634","0.6681034482758621","0.6048807167413273","[[176,155],[77,155]]","176","155","77","155","0.5506216696269982","f1","","","","","","","","","","","","","","","","","","","","","","",""
"eager-sweep-2","40","0.5417406749555951","0.5640821960620898","187","144","114","118","0.6900046269098917","simple_cnn","warmcos","","finished","2025-09-13T09:00:55.000Z","9853","or9b6d6n","","64","","","0.55","","0.1","","","0.1","","","","1","inverse","","threshold","bce","","","","","","0.21692719411738864","","","40","","","1","[256,256]","","0.00017362998689109108","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.2","0.00001929521995678023","","","","","","","","","","","","0.5","","1.5","","","","","adamw","single","","","","","","","","","","","","","","","","","","","0","0.6880002021789551","2.9651721723917217e-7","1640","0.48551497826576234","[[187,144],[114,118]]","0.41207815275310833","","","","","","","","0.48551497826576234","0.5367876887321472","","","","","","","","","0.4975126385688782","0.06156197190284729","0.48551497826576234","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.95","0.05","0","5","0.95","0.05","5","","","","","","","","","","","","","0.5358220689305369","0.45038167938931295","0.5367876862173142","0.5086206896551724","0.5640821960620898","[[187,144],[114,118]]","187","144","114","118","0.4653641207815275","f1","","","","","","","","","","","","","","","","","","","","","","",""
"ethereal-sweep-3","40","0.5843694493783304","0.5980961558495677","171","160","74","158","0.6854081253210703","simple_cnn","warmcos","","finished","2025-09-13T08:39:44.000Z","4372","","","32","","","0.5","","0.1","","","0.05","","","","2","inverse","","threshold","bce","","","","","","0.20045420869954836","","","40","","","1","[256,256]","","0.0001012666818698192","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.2","0.000006344884431031239","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.7033282518386841","1.7293853005885365e-7","3280","0.4837094582080841","[[171,160],[74,158]]","0.41207815275310833","","","","","","","","0.4837094582080841","0.5988253951072693","","","","","","","","","0.5017317533493042","0.04212023690342903","0.4837094582080841","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.95","0.05","0","10","0.95","0.05","5","","","","","","","","","","","","","0.5974072647927096","0.4968553459119497","0.5988253984790082","0.6810344827586207","0.5980961558495677","[[171,160],[74,158]]","171","160","74","158","0.5648312611012434","bal_acc","","","","","","","","","","","","","","","","","","","","","","",""
"gallant-sweep-2","40","0.4298401420959147","0.5909079070736535","32","299","22","210","0.6909050544102987","simple_cnn","warmcos","","finished","2025-09-13T07:26:25.000Z","4393","","","64","","","0.5","","0.3","","","0.05","","","","1","inverse","","threshold","bce","","","","","","0.20057987965440907","","","40","","","1","[256,256]","","0.0000683809498360408","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","3","0.2","0.000006869431293195966","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.6992292404174805","1.2317157762862808e-7","1640","0.4828646243572235","[[32,299],[22,210]]","0.41207815275310833","","","","","","","","0.4828646243572235","0.5009245872497559","","","","","","","","","0.5015223026275635","0.01571314036846161","0.4828646243572235","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","0.5025831332314633","0.412573673870334","0.5009245754766122","0.9051724137931034","0.5909079070736535","[[32,299],[22,210]]","32","299","22","210","0.9040852575488456","f1","","","","","","","","","","","","","","","","","","","","","","",""
"brisk-sweep-1","40","0.5950266429840142","0.6000755287009064","177","154","74","158","0.6847346358829074","simple_cnn","warmcos","","finished","2025-09-13T06:26:31.000Z","3587","","","32","","","0.55","","0.3","","","0.2","","","","1","inverse","","threshold","bce","","","","","","0.20357473849058652","","","40","","","1","[256,256]","","0.00010744569270819292","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.1","0.000020486704348960897","","","","","","","","","","","","0.5","","1.5","","","","","adamw","single","","","","","","","","","","","","","","","","","","","0","0.7029228210449219","1.834907574240178e-7","3280","0.48404506573677064","[[177,154],[74,158]]","0.41207815275310833","","","","","","","","0.48404506573677064","0.6078888177871704","","","","","","","","","0.5022820234298706","0.04466245323419571","0.48404506573677064","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.95","0.05","0","5","0.95","0.05","5","","","","","","","","","","","","","0.6057947696393912","0.5064102564102564","0.6078888425877695","0.6810344827586207","0.6000755287009064","[[177,154],[74,158]]","177","154","74","158","0.5541740674955595","f1","","","","","","","","","","","","","","","","","","","","","","",""
"earthy-sweep-1","40","0.4689165186500888","0.5413584748411293","94","237","62","170","0.6924799746937222","simple_cnn","warmcos","","finished","2025-09-13T06:21:44.000Z","9529","or9b6d6n","","64","","","0.5","","0.2","","","0.05","","","","2","inverse","","threshold","bce","","","","","","0.19089728130308337","","","40","","","1","[256,256]","","0.000056827996484622055","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","classification","","true","2","0.1","0.000005936301266988708","","","","","","","","","","","","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0","0.690224289894104","9.7048209705084e-8","1640","0.4824374235630035","[[94,237],[62,170]]","0.41207815275310833","","","","","","","","0.4824374235630035","0.5083732604980469","","","","","","","","","0.49947047233581543","0.019698724150657657","0.4824374235630035","","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.95","0.05","0","10","0.95","0.05","5","","","","","","","","","","","","","0.5101272601272602","0.4176904176904177","0.508373268048755","0.7327586206896551","0.5413584748411293","[[94,237],[62,170]]","94","237","62","170","0.7229129662522202","bal_acc","","","","","","","","","","","","","","","","","","","","","","",""
"rosy-sweep-30","40","0.5843694493783304","0.6036305865194291","183","148","86","146","0.6837510334120857","simple_cnn","","warmcos","finished","2025-09-13T04:32:20.000Z","4329","","40","64","false","true","0.55","","","","","0.1","","","","2","inverse","","threshold","bce","0.5","true","false","false","","0.2252732089496507","","","40","0","0.3","1","[256,256]","","0.00012718348810179122","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","val/loss","min","1","","20","42","classification","","true","3","0.2","0.000013557924901307378","","","","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0.00012718348810179122","0.7201297879219055","0.00012718348810179122","1640","0.4871367109775543","[[183,148],[86,146]]","0.41207815275310833","","","","","","","","0.4871367109775543","0.591090202331543","","","","","","","","","0.503530740737915","0.05233808606863022","0.4871367109775543","0.3","1","","","","","true","false","","","","","","","","","","","","","","","","","","","","","","auto","","0.03","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","0.5884480186126495","0.4965986394557823","0.5910902177310136","0.6293103448275862","0.6036305865194291","[[183,148],[86,146]]","183","148","86","146","0.522202486678508","bal_acc","","","","","","","","","","","","","","","","","","","","","","",""
"sweepy-sweep-3","40","0.5399644760213144","0.5625455776643401","172","159","100","132","0.6908020940091875","simple_cnn","","warmcos","finished","2025-09-13T02:31:38.000Z","8682","ldgijk1f","40","32","false","true","0.55","","","","","0.1","","","","2","inverse","","threshold","bce","0.5","true","false","false","","0.21970354975000225","","","40","0","0.5","1","[256,256]","","0.00004851665444594963","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","val/loss","min","1","","20","42","classification","","true","0","0.2","0.000023206411387805302","","","","","","","","","0.0001","","classifier","0.5","","1.5","","","","","adamw","single","","","","","","","","","","","","","","","","","","","0.00004851665444594963","0.6744920611381531","0.00004851665444594963","3280","0.485535277223587","[[172,159],[100,132]]","0.41207815275310833","","","","","","","","0.485535277223587","0.5443015098571777","","","","","","","","","0.5009486079216003","0.046059656888246536","0.485535277223587","0.1","1","","","","","true","false","","","","","","","","","","","","","","","","","","","","","","auto","","0.01","0.95","0.05","0","10","0.95","0.05","5","","","","","","","","","","","","","0.5429805942995755","0.4536082474226804","0.5443014897385144","0.5689655172413793","0.5625455776643401","[[172,159],[100,132]]","172","159","100","132","0.5168738898756661","bal_acc","","","","","","","","","","","","","","","","","","","","","","",""
"vital-sweep-2","40","0.5381882770870338","0.5636003750390666","172","159","101","131","0.6908873617649078","simple_cnn","","warmcos","finished","2025-09-13T00:01:03.000Z","9017","ldgijk1f","40","32","false","true","0.55","","","","","0.05","","","","2","inverse","","threshold","bce","0.5","true","false","false","","0.20934877452286704","","","40","0","0.5","1","[256,256]","","0.0000471288378205965","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","val/loss","min","1","","20","42","classification","","true","2","0.1","0.00002373537586072884","","","","","","","","","0.0005","","classifier","0.5","","1.5","","","","","adamw","split","","","","","","","","","","","","","","","","","","","0.0000471288378205965","0.6732175350189209","0.0000471288378205965","3280","0.4856683970451355","[[172,159],[101,131]]","0.41207815275310833","","","","","","","","0.4856683970451355","0.5421463251113892","","","","","","","","","0.5013857483863831","0.04608767479658127","0.4856683970451355","0.1","1","","","","","true","false","","","","","","","","","","","","","","","","","","","","","","auto","","0.01","0.95","0.05","0","5","0.95","0.05","5","","","","","","","","","","","","","0.5408803839838323","0.4517241379310345","0.5421463173247214","0.5646551724137931","0.5636003750390666","[[172,159],[101,131]]","172","159","101","131","0.5150976909413855","f1","","","","","","","","","","","","","","","","","","","","","","",""
