architecture,lr_scheduler,calibration_method,dropout_rate,val/acc/count,val/acc/median,val/acc/mean,val/acc/std,val/acc/min,val/acc/max,val/auc/count,val/auc/median,val/auc/mean,val/auc/std,val/auc/min,val/auc/max,val/cls_confmat_00/count,val/cls_confmat_00/median,val/cls_confmat_00/mean,val/cls_confmat_00/std,val/cls_confmat_00/min,val/cls_confmat_00/max,val/cls_confmat_01/count,val/cls_confmat_01/median,val/cls_confmat_01/mean,val/cls_confmat_01/std,val/cls_confmat_01/min,val/cls_confmat_01/max,val/cls_confmat_10/count,val/cls_confmat_10/median,val/cls_confmat_10/mean,val/cls_confmat_10/std,val/cls_confmat_10/min,val/cls_confmat_10/max,val/cls_confmat_11/count,val/cls_confmat_11/median,val/cls_confmat_11/mean,val/cls_confmat_11/std,val/cls_confmat_11/min,val/cls_confmat_11/max,val/dice/count,val/dice/median,val/dice/mean,val/dice/std,val/dice/min,val/dice/max,val/iou/count,val/iou/median,val/iou/mean,val/iou/std,val/iou/min,val/iou/max,val/multi/count,val/multi/median,val/multi/mean,val/multi/std,val/multi/min,val/multi/max,val/loss/count,val/loss/median,val/loss/mean,val/loss/std,val/loss/min,val/loss/max
simple_cnn,plateau,f1,0.206352468376145,1,0.616341030195382,0.616341030195382,,0.616341030195382,0.616341030195382,1,0.616014689030107,0.616014689030107,,0.616014689030107,0.616014689030107,1,230.0,230.0,,230,230,1,101.0,101.0,,101,101,1,115.0,115.0,,115,115,1,117.0,117.0,,117,117,0,,,,,,0,,,,,,0,,,,,,1,0.676313701603148,0.676313701603148,,0.676313701603148,0.676313701603148
simple_cnn,plateau,f1,0.215707766732206,1,0.614564831261101,0.614564831261101,,0.614564831261101,0.614564831261101,1,0.65070580268778,0.65070580268778,,0.65070580268778,0.65070580268778,1,105.0,105.0,,105,105,1,226.0,226.0,,226,226,1,25.0,25.0,,25,25,1,207.0,207.0,,207,207,0,,,,,,0,,,,,,0,,,,,,1,0.663497626781464,0.663497626781464,,0.663497626781464,0.663497626781464
simple_cnn,plateau,f1,0.218304305165982,1,0.513321492007105,0.513321492007105,,0.513321492007105,0.513321492007105,1,0.549777320554225,0.549777320554225,,0.549777320554225,0.549777320554225,1,138.0,138.0,,138,138,1,193.0,193.0,,193,193,1,81.0,81.0,,81,81,1,151.0,151.0,,151,151,0,,,,,,0,,,,,,0,,,,,,1,0.697980059517754,0.697980059517754,,0.697980059517754,0.697980059517754
simple_cnn,plateau,f1,0.218644725913446,1,0.575488454706927,0.575488454706927,,0.575488454706927,0.575488454706927,1,0.615103135743307,0.615103135743307,,0.615103135743307,0.615103135743307,1,150.0,150.0,,150,150,1,181.0,181.0,,181,181,1,58.0,58.0,,58,58,1,174.0,174.0,,174,174,0,,,,,,0,,,,,,0,,,,,,1,0.680039743582408,0.680039743582408,,0.680039743582408,0.680039743582408
simple_cnn,plateau,f1,0.225125358610486,1,0.58436944937833,0.58436944937833,,0.58436944937833,0.58436944937833,1,0.602875299510366,0.602875299510366,,0.602875299510366,0.602875299510366,1,180.0,180.0,,180,180,1,151.0,151.0,,151,151,1,83.0,83.0,,83,83,1,149.0,149.0,,149,149,0,,,,,,0,,,,,,0,,,,,,1,0.684527628951603,0.684527628951603,,0.684527628951603,0.684527628951603
simple_cnn,plateau,f1,0.230281132562218,1,0.589698046181172,0.589698046181172,,0.589698046181172,0.589698046181172,1,0.607302844046255,0.607302844046255,,0.607302844046255,0.607302844046255,1,184.0,184.0,,184,184,1,147.0,147.0,,147,147,1,84.0,84.0,,84,84,1,148.0,148.0,,148,148,0,,,,,,0,,,,,,0,,,,,,1,0.690813667244381,0.690813667244381,,0.690813667244381,0.690813667244381
simple_cnn,plateau,f1,0.239289138816463,1,0.58259325044405,0.58259325044405,,0.58259325044405,0.58259325044405,1,0.622161162621106,0.622161162621106,,0.622161162621106,0.622161162621106,1,37.0,37.0,,37,37,1,294.0,294.0,,294,294,1,14.0,14.0,,14,14,1,218.0,218.0,,218,218,0,,,,,,0,,,,,,0,,,,,,1,0.690550552474128,0.690550552474128,,0.690550552474128,0.690550552474128
simple_cnn,plateau,rate_match,0.182189849834806,1,0.532859680284192,0.532859680284192,,0.532859680284192,0.532859680284192,1,0.546840816751745,0.546840816751745,,0.546840816751745,0.546840816751745,1,158.0,158.0,,158,158,1,173.0,173.0,,173,173,1,90.0,90.0,,90,90,1,142.0,142.0,,142,142,0,,,,,,0,,,,,,0,,,,,,1,0.698407232761383,0.698407232761383,,0.698407232761383,0.698407232761383
simple_cnn,plateau,rate_match,0.184598999947504,1,0.561278863232682,0.561278863232682,,0.561278863232682,0.561278863232682,1,0.641225648505053,0.641225648505053,,0.641225648505053,0.641225648505053,1,147.0,147.0,,147,147,1,184.0,184.0,,184,184,1,63.0,63.0,,63,63,1,169.0,169.0,,169,169,0,,,,,,0,,,,,,0,,,,,,1,0.678679462936189,0.678679462936189,,0.678679462936189,0.678679462936189
simple_cnn,plateau,rate_match,0.184882326890931,1,0.612788632326821,0.612788632326821,,0.612788632326821,0.612788632326821,1,0.600270861548078,0.600270861548078,,0.600270861548078,0.600270861548078,1,219.0,219.0,,219,219,1,112.0,112.0,,112,112,1,106.0,106.0,,106,106,1,126.0,126.0,,126,126,0,,,,,,0,,,,,,0,,,,,,1,0.68187936478191,0.68187936478191,,0.68187936478191,0.68187936478191
simple_cnn,plateau,rate_match,0.188074436371358,1,0.550621669626998,0.550621669626998,,0.550621669626998,0.550621669626998,1,0.613787894572351,0.613787894572351,,0.613787894572351,0.613787894572351,1,143.0,143.0,,143,143,1,188.0,188.0,,188,188,1,65.0,65.0,,65,65,1,167.0,167.0,,167,167,0,,,,,,0,,,,,,0,,,,,,1,0.689776609341304,0.689776609341304,,0.689776609341304,0.689776609341304
simple_cnn,plateau,rate_match,0.188133606416274,1,0.536412078152753,0.536412078152753,,0.536412078152753,0.536412078152753,1,0.547498437337223,0.547498437337223,,0.547498437337223,0.547498437337223,1,158.0,158.0,,158,158,1,173.0,173.0,,173,173,1,88.0,88.0,,88,88,1,144.0,144.0,,144,144,0,,,,,,0,,,,,,0,,,,,,1,0.697903725836012,0.697903725836012,,0.697903725836012,0.697903725836012
simple_cnn,plateau,rate_match,0.191191279760769,1,0.605683836589698,0.605683836589698,,0.605683836589698,0.605683836589698,1,0.609529638504011,0.609529638504011,,0.609529638504011,0.609529638504011,1,208.0,208.0,,208,208,1,123.0,123.0,,123,123,1,99.0,99.0,,99,99,1,133.0,133.0,,133,133,0,,,,,,0,,,,,,0,,,,,,1,0.685683379570643,0.685683379570643,,0.685683379570643,0.685683379570643
simple_cnn,plateau,rate_match,0.197089209228898,1,0.532859680284192,0.532859680284192,,0.532859680284192,0.532859680284192,1,0.55294822377331,0.55294822377331,,0.55294822377331,0.55294822377331,1,158.0,158.0,,158,158,1,173.0,173.0,,173,173,1,90.0,90.0,,90,90,1,142.0,142.0,,142,142,0,,,,,,0,,,,,,0,,,,,,1,0.697034474876192,0.697034474876192,,0.697034474876192,0.697034474876192
simple_cnn,plateau,rate_match,0.199241908339711,1,0.63765541740675,0.63765541740675,,0.63765541740675,0.63765541740675,1,0.647710699031149,0.647710699031149,,0.647710699031149,0.647710699031149,1,230.0,230.0,,230,230,1,101.0,101.0,,101,101,1,103.0,103.0,,103,103,1,129.0,129.0,,129,129,0,,,,,,0,,,,,,0,,,,,,1,0.667141523626116,0.667141523626116,,0.667141523626116,0.667141523626116
simple_cnn,plateau,rate_match,0.208355199016451,1,0.616341030195382,0.616341030195382,,0.616341030195382,0.616341030195382,1,0.610818835295343,0.610818835295343,,0.610818835295343,0.610818835295343,1,210.0,210.0,,210,210,1,121.0,121.0,,121,121,1,95.0,95.0,,95,95,1,137.0,137.0,,137,137,0,,,,,,0,,,,,,0,,,,,,1,0.68071836233139,0.68071836233139,,0.68071836233139,0.68071836233139
simple_cnn,plateau,rate_match,0.214042654641917,1,0.52753108348135,0.52753108348135,,0.52753108348135,0.52753108348135,1,0.544008490467757,0.544008490467757,,0.544008490467757,0.544008490467757,1,157.0,157.0,,157,157,1,174.0,174.0,,174,174,1,92.0,92.0,,92,92,1,140.0,140.0,,140,140,0,,,,,,0,,,,,,0,,,,,,1,0.696275062031216,0.696275062031216,,0.696275062031216,0.696275062031216
simple_cnn,plateau,rate_match,0.216242799148248,1,0.596802841918295,0.596802841918295,,0.596802841918295,0.596802841918295,1,0.651096468382123,0.651096468382123,,0.651096468382123,0.651096468382123,1,108.0,108.0,,108,108,1,223.0,223.0,,223,223,1,26.0,26.0,,26,26,1,206.0,206.0,,206,206,0,,,,,,0,,,,,,0,,,,,,1,0.662814021110535,0.662814021110535,,0.662814021110535,0.662814021110535
simple_cnn,plateau,rate_match,0.216300639435545,1,0.550621669626998,0.550621669626998,,0.550621669626998,0.550621669626998,1,0.591311594957808,0.591311594957808,,0.591311594957808,0.591311594957808,1,150.0,150.0,,150,150,1,181.0,181.0,,181,181,1,72.0,72.0,,72,72,1,160.0,160.0,,160,160,0,,,,,,0,,,,,,0,,,,,,1,0.688520540793737,0.688520540793737,,0.688520540793737,0.688520540793737
simple_cnn,plateau,rate_match,0.223532348900065,1,0.591474245115453,0.591474245115453,,0.591474245115453,0.591474245115453,1,0.655484946348578,0.655484946348578,,0.655484946348578,0.655484946348578,1,184.0,184.0,,184,184,1,147.0,147.0,,147,147,1,83.0,83.0,,83,83,1,149.0,149.0,,149,149,0,,,,,,0,,,,,,0,,,,,,1,0.660892794529597,0.660892794529597,,0.660892794529597,0.660892794529597
simple_cnn,plateau,rate_match,0.22744202229007,1,0.609236234458259,0.609236234458259,,0.609236234458259,0.609236234458259,1,0.622421606417335,0.622421606417335,,0.622421606417335,0.622421606417335,1,235.0,235.0,,235,235,1,96.0,96.0,,96,96,1,124.0,124.0,,124,124,1,108.0,108.0,,108,108,0,,,,,,0,,,,,,0,,,,,,1,0.670644409126706,0.670644409126706,,0.670644409126706,0.670644409126706
simple_cnn,plateau,rate_match,0.227444782423339,1,0.589698046181172,0.589698046181172,,0.589698046181172,0.589698046181172,1,0.632175226586103,0.632175226586103,,0.632175226586103,0.632175226586103,1,180.0,180.0,,180,180,1,151.0,151.0,,151,151,1,80.0,80.0,,80,80,1,152.0,152.0,,152,152,0,,,,,,0,,,,,,0,,,,,,1,0.68082829647594,0.68082829647594,,0.68082829647594,0.68082829647594
simple_cnn,plateau,rate_match,0.227813426297553,1,0.55417406749556,0.55417406749556,,0.55417406749556,0.55417406749556,1,0.606755912074174,0.606755912074174,,0.606755912074174,0.606755912074174,1,150.0,150.0,,150,150,1,181.0,181.0,,181,181,1,70.0,70.0,,70,70,1,162.0,162.0,,162,162,0,,,,,,0,,,,,,0,,,,,,1,0.69082764784495,0.69082764784495,,0.69082764784495,0.69082764784495
simple_cnn,plateau,rate_match,0.234863811317793,1,0.577264653641208,0.577264653641208,,0.577264653641208,0.577264653641208,1,0.610284925513074,0.610284925513074,,0.610284925513074,0.610284925513074,1,170.0,170.0,,170,170,1,161.0,161.0,,161,161,1,77.0,77.0,,77,77,1,155.0,155.0,,155,155,0,,,,,,0,,,,,,0,,,,,,1,0.690418776538637,0.690418776538637,,0.690418776538637,0.690418776538637
simple_cnn,plateau,rate_match,0.239049408383267,1,0.591474245115453,0.591474245115453,,0.591474245115453,0.591474245115453,1,0.587209605167205,0.587209605167205,,0.587209605167205,0.587209605167205,1,55.0,55.0,,55,55,1,276.0,276.0,,276,276,1,27.0,27.0,,27,27,1,205.0,205.0,,205,205,0,,,,,,0,,,,,,0,,,,,,1,0.68654657403628,0.68654657403628,,0.68654657403628,0.68654657403628
simple_cnn,plateau,youden,0.185176721307691,1,0.596802841918295,0.596802841918295,,0.596802841918295,0.596802841918295,1,0.619712990936556,0.619712990936556,,0.619712990936556,0.619712990936556,1,181.0,181.0,,181,181,1,150.0,150.0,,150,150,1,77.0,77.0,,77,77,1,155.0,155.0,,155,155,0,,,,,,0,,,,,,0,,,,,,1,0.691986812485589,0.691986812485589,,0.691986812485589,0.691986812485589
simple_cnn,plateau,youden,0.187639784577815,1,0.602131438721137,0.602131438721137,,0.602131438721137,0.602131438721137,1,0.59558287321596,0.59558287321596,,0.59558287321596,0.59558287321596,1,41.0,41.0,,41,41,1,290.0,290.0,,290,290,1,16.0,16.0,,16,16,1,216.0,216.0,,216,216,0,,,,,,0,,,,,,0,,,,,,1,0.683041009638045,0.683041009638045,,0.683041009638045,0.683041009638045
simple_cnn,plateau,youden,0.188188770649153,1,0.619893428063943,0.619893428063943,,0.619893428063943,0.619893428063943,1,0.657464319199917,0.657464319199917,,0.657464319199917,0.657464319199917,1,212.0,212.0,,212,212,1,119.0,119.0,,119,119,1,95.0,95.0,,95,95,1,137.0,137.0,,137,137,0,,,,,,0,,,,,,0,,,,,,1,0.659793161683612,0.659793161683612,,0.659793161683612,0.659793161683612
simple_cnn,plateau,youden,0.188687132029462,1,0.58259325044405,0.58259325044405,,0.58259325044405,0.58259325044405,1,0.616275132826336,0.616275132826336,,0.616275132826336,0.616275132826336,1,61.0,61.0,,61,61,1,270.0,270.0,,270,270,1,30.0,30.0,,30,30,1,202.0,202.0,,202,202,0,,,,,,0,,,,,,0,,,,,,1,0.690619316365984,0.690619316365984,,0.690619316365984,0.690619316365984
simple_cnn,plateau,youden,0.188836924311066,1,0.614564831261101,0.614564831261101,,0.614564831261101,0.614564831261101,1,0.641772580477133,0.641772580477133,,0.641772580477133,0.641772580477133,1,213.0,213.0,,213,213,1,118.0,118.0,,118,118,1,99.0,99.0,,99,99,1,133.0,133.0,,133,133,0,,,,,,0,,,,,,0,,,,,,1,0.667491674423218,0.667491674423218,,0.667491674423218,0.667491674423218
simple_cnn,plateau,youden,0.193653524521686,1,0.589698046181172,0.589698046181172,,0.589698046181172,0.589698046181172,1,0.578797270549015,0.578797270549015,,0.578797270549015,0.578797270549015,1,206.0,206.0,,206,206,1,125.0,125.0,,125,125,1,106.0,106.0,,106,106,1,126.0,126.0,,126,126,0,,,,,,0,,,,,,0,,,,,,1,0.68565602435006,0.68565602435006,,0.68565602435006,0.68565602435006
simple_cnn,plateau,youden,0.193750245274816,1,0.626998223801066,0.626998223801066,,0.626998223801066,0.626998223801066,1,0.63803521200125,0.63803521200125,,0.63803521200125,0.63803521200125,1,237.0,237.0,,237,237,1,94.0,94.0,,94,94,1,116.0,116.0,,116,116,1,116.0,116.0,,116,116,0,,,,,,0,,,,,,0,,,,,,1,0.666428705056508,0.666428705056508,,0.666428705056508,0.666428705056508
simple_cnn,plateau,youden,0.193994834517069,1,0.58259325044405,0.58259325044405,,0.58259325044405,0.58259325044405,1,0.605831336597562,0.605831336597562,,0.605831336597562,0.605831336597562,1,236.0,236.0,,236,236,1,95.0,95.0,,95,95,1,140.0,140.0,,140,140,1,92.0,92.0,,92,92,0,,,,,,0,,,,,,0,,,,,,1,0.67575208346049,0.67575208346049,,0.67575208346049,0.67575208346049
simple_cnn,plateau,youden,0.194722492582227,1,0.598579040852576,0.598579040852576,,0.598579040852576,0.598579040852576,1,0.65134388998854,0.65134388998854,,0.65134388998854,0.65134388998854,1,109.0,109.0,,109,109,1,222.0,222.0,,222,222,1,32.0,32.0,,32,32,1,200.0,200.0,,200,200,0,,,,,,0,,,,,,0,,,,,,1,0.66078092985683,0.66078092985683,,0.66078092985683,0.66078092985683
simple_cnn,plateau,youden,0.199289180282295,1,0.626998223801066,0.626998223801066,,0.626998223801066,0.626998223801066,1,0.659105115116158,0.659105115116158,,0.659105115116158,0.659105115116158,1,107.0,107.0,,107,107,1,224.0,224.0,,224,224,1,28.0,28.0,,28,28,1,204.0,204.0,,204,204,0,,,,,,0,,,,,,0,,,,,,1,0.655132538742489,0.655132538742489,,0.655132538742489,0.655132538742489
simple_cnn,plateau,youden,0.200204255382179,1,0.642984014209592,0.642984014209592,,0.642984014209592,0.642984014209592,1,0.660068757162204,0.660068757162204,,0.660068757162204,0.660068757162204,1,230.0,230.0,,230,230,1,101.0,101.0,,101,101,1,100.0,100.0,,100,100,1,132.0,132.0,,132,132,0,,,,,,0,,,,,,0,,,,,,1,0.661669125159582,0.661669125159582,,0.661669125159582,0.661669125159582
simple_cnn,plateau,youden,0.200300815954599,1,0.621669626998224,0.621669626998224,,0.621669626998224,0.621669626998224,1,0.607302844046255,0.607302844046255,,0.607302844046255,0.607302844046255,1,87.0,87.0,,87,87,1,244.0,244.0,,244,244,1,45.0,45.0,,45,45,1,187.0,187.0,,187,187,0,,,,,,0,,,,,,0,,,,,,1,0.685424943765005,0.685424943765005,,0.685424943765005,0.685424943765005
simple_cnn,plateau,youden,0.2013218026969,1,0.595026642984014,0.595026642984014,,0.595026642984014,0.595026642984014,1,0.604802583602459,0.604802583602459,,0.604802583602459,0.604802583602459,1,181.0,181.0,,181,181,1,150.0,150.0,,150,150,1,78.0,78.0,,78,78,1,154.0,154.0,,154,154,0,,,,,,0,,,,,,0,,,,,,1,0.690623773468865,0.690623773468865,,0.690623773468865,0.690623773468865
simple_cnn,plateau,youden,0.20151272393559,1,0.591474245115453,0.591474245115453,,0.591474245115453,0.591474245115453,1,0.590165642254402,0.590165642254402,,0.590165642254402,0.590165642254402,1,195.0,195.0,,195,195,1,136.0,136.0,,136,136,1,94.0,94.0,,94,94,1,138.0,138.0,,138,138,0,,,,,,0,,,,,,0,,,,,,1,0.685355193085141,0.685355193085141,,0.685355193085141,0.685355193085141
simple_cnn,plateau,youden,0.201546910553873,1,0.619893428063943,0.619893428063943,,0.619893428063943,0.619893428063943,1,0.618423794145224,0.618423794145224,,0.618423794145224,0.618423794145224,1,129.0,129.0,,129,129,1,202.0,202.0,,202,202,1,46.0,46.0,,46,46,1,186.0,186.0,,186,186,0,,,,,,0,,,,,,0,,,,,,1,0.677844587299559,0.677844587299559,,0.677844587299559,0.677844587299559
simple_cnn,plateau,youden,0.202868529653936,1,0.566607460035524,0.566607460035524,,0.566607460035524,0.566607460035524,1,0.620429211376185,0.620429211376185,,0.620429211376185,0.620429211376185,1,163.0,163.0,,163,163,1,168.0,168.0,,168,168,1,70.0,70.0,,70,70,1,162.0,162.0,,162,162,0,,,,,,0,,,,,,0,,,,,,1,0.693296472231547,0.693296472231547,,0.693296472231547,0.693296472231547
simple_cnn,plateau,youden,0.208141887445101,1,0.618117229129663,0.618117229129663,,0.618117229129663,0.618117229129663,1,0.627070528180019,0.627070528180019,,0.627070528180019,0.627070528180019,1,235.0,235.0,,235,235,1,96.0,96.0,,96,96,1,119.0,119.0,,119,119,1,113.0,113.0,,113,113,0,,,,,,0,,,,,,0,,,,,,1,0.669393261273702,0.669393261273702,,0.669393261273702,0.669393261273702
simple_cnn,plateau,youden,0.209486518736383,1,0.557726465364121,0.557726465364121,,0.557726465364121,0.557726465364121,1,0.544028023752474,0.544028023752474,,0.544028023752474,0.544028023752474,1,202.0,202.0,,202,202,1,129.0,129.0,,129,129,1,120.0,120.0,,120,120,1,112.0,112.0,,112,112,0,,,,,,0,,,,,,0,,,,,,1,0.696215887864431,0.696215887864431,,0.696215887864431,0.696215887864431
simple_cnn,plateau,youden,0.210182604493288,1,0.557726465364121,0.557726465364121,,0.557726465364121,0.557726465364121,1,0.545226065215127,0.545226065215127,,0.545226065215127,0.545226065215127,1,201.0,201.0,,201,201,1,130.0,130.0,,130,130,1,119.0,119.0,,119,119,1,113.0,113.0,,113,113,0,,,,,,0,,,,,,0,,,,,,1,0.697627312607235,0.697627312607235,,0.697627312607235,0.697627312607235
simple_cnn,plateau,youden,0.213644897647606,1,0.598579040852576,0.598579040852576,,0.598579040852576,0.598579040852576,1,0.587847692467965,0.587847692467965,,0.587847692467965,0.587847692467965,1,47.0,47.0,,47,47,1,284.0,284.0,,284,284,1,25.0,25.0,,25,25,1,207.0,207.0,,207,207,0,,,,,,0,,,,,,0,,,,,,1,0.684331258138021,0.684331258138021,,0.684331258138021,0.684331258138021
simple_cnn,plateau,youden,0.214570803497522,1,0.598579040852576,0.598579040852576,,0.598579040852576,0.598579040852576,1,0.589827065319304,0.589827065319304,,0.589827065319304,0.589827065319304,1,52.0,52.0,,52,52,1,279.0,279.0,,279,279,1,25.0,25.0,,25,25,1,207.0,207.0,,207,207,0,,,,,,0,,,,,,0,,,,,,1,0.684025916788313,0.684025916788313,,0.684025916788313,0.684025916788313
simple_cnn,plateau,youden,0.217774875387729,1,0.58259325044405,0.58259325044405,,0.58259325044405,0.58259325044405,1,0.611561100114595,0.611561100114595,,0.611561100114595,0.611561100114595,1,15.0,15.0,,15,15,1,316.0,316.0,,316,316,1,10.0,10.0,,10,10,1,222.0,222.0,,222,222,0,,,,,,0,,,,,,0,,,,,,1,0.692381719748179,0.692381719748179,,0.692381719748179,0.692381719748179
simple_cnn,plateau,youden,0.227345989700447,1,0.575488454706927,0.575488454706927,,0.575488454706927,0.575488454706927,1,0.556815814147307,0.556815814147307,,0.556815814147307,0.556815814147307,1,215.0,215.0,,215,215,1,116.0,116.0,,116,116,1,123.0,123.0,,123,123,1,109.0,109.0,,109,109,0,,,,,,0,,,,,,0,,,,,,1,0.696936474906074,0.696936474906074,,0.696936474906074,0.696936474906074
simple_cnn,plateau,youden,0.22865697333824,1,0.580817051509769,0.580817051509769,,0.580817051509769,0.580817051509769,1,0.57512501302219,0.57512501302219,,0.57512501302219,0.57512501302219,1,194.0,194.0,,194,194,1,137.0,137.0,,137,137,1,99.0,99.0,,99,99,1,133.0,133.0,,133,133,0,,,,,,0,,,,,,0,,,,,,1,0.686558889018165,0.686558889018165,,0.686558889018165,0.686558889018165
simple_cnn,plateau,youden,0.237392346867649,1,0.603907637655417,0.603907637655417,,0.603907637655417,0.603907637655417,1,0.609191061568913,0.609191061568913,,0.609191061568913,0.609191061568913,1,202.0,202.0,,202,202,1,129.0,129.0,,129,129,1,94.0,94.0,,94,94,1,138.0,138.0,,138,138,0,,,,,,0,,,,,,0,,,,,,1,0.683212836583455,0.683212836583455,,0.683212836583455,0.683212836583455
simple_cnn,plateau,youden,0.238181489075493,1,0.598579040852576,0.598579040852576,,0.598579040852576,0.598579040852576,1,0.606521512657569,0.606521512657569,,0.606521512657569,0.606521512657569,1,196.0,196.0,,196,196,1,135.0,135.0,,135,135,1,91.0,91.0,,91,91,1,141.0,141.0,,141,141,0,,,,,,0,,,,,,0,,,,,,1,0.684498502148522,0.684498502148522,,0.684498502148522,0.684498502148522
simple_cnn,warmcos,bal_acc,0.180035676937351,1,0.566607460035524,0.566607460035524,,0.566607460035524,0.566607460035524,1,0.576023544119179,0.576023544119179,,0.576023544119179,0.576023544119179,1,191.0,191.0,,191,191,1,140.0,140.0,,140,140,1,104.0,104.0,,104,104,1,128.0,128.0,,128,128,0,,,,,,0,,,,,,0,,,,,,1,0.688346568081114,0.688346568081114,,0.688346568081114,0.688346568081114
simple_cnn,warmcos,bal_acc,0.180557487433363,1,0.602131438721137,0.602131438721137,,0.602131438721137,0.602131438721137,1,0.599736951765809,0.599736951765809,,0.599736951765809,0.599736951765809,1,189.0,189.0,,189,189,1,142.0,142.0,,142,142,1,82.0,82.0,,82,82,1,150.0,150.0,,150,150,0,,,,,,0,,,,,,0,,,,,,1,0.684291481971741,0.684291481971741,,0.684291481971741,0.684291481971741
simple_cnn,warmcos,bal_acc,0.181175358636892,1,0.550621669626998,0.550621669626998,,0.550621669626998,0.550621669626998,1,0.564017085113033,0.564017085113033,,0.564017085113033,0.564017085113033,1,192.0,192.0,,192,192,1,139.0,139.0,,139,139,1,114.0,114.0,,114,114,1,118.0,118.0,,118,118,0,,,,,,0,,,,,,0,,,,,,1,0.689568261305491,0.689568261305491,,0.689568261305491,0.689568261305491
simple_cnn,warmcos,bal_acc,0.183012200252283,1,0.587921847246892,0.587921847246892,,0.587921847246892,0.587921847246892,1,0.590087509115533,0.590087509115533,,0.590087509115533,0.590087509115533,1,196.0,196.0,,196,196,1,135.0,135.0,,135,135,1,97.0,97.0,,97,97,1,135.0,135.0,,135,135,0,,,,,,0,,,,,,0,,,,,,1,0.684812131855223,0.684812131855223,,0.684812131855223,0.684812131855223
simple_cnn,warmcos,bal_acc,0.190897281303083,1,0.468916518650089,0.468916518650089,,0.468916518650089,0.468916518650089,1,0.541358474841129,0.541358474841129,,0.541358474841129,0.541358474841129,1,94.0,94.0,,94,94,1,237.0,237.0,,237,237,1,62.0,62.0,,62,62,1,170.0,170.0,,170,170,0,,,,,,0,,,,,,0,,,,,,1,0.692479974693722,0.692479974693722,,0.692479974693722,0.692479974693722
simple_cnn,warmcos,bal_acc,0.192866939537128,1,0.589698046181172,0.589698046181172,,0.589698046181172,0.589698046181172,1,0.612902385665173,0.612902385665173,,0.612902385665173,0.612902385665173,1,183.0,183.0,,183,183,1,148.0,148.0,,148,148,1,83.0,83.0,,83,83,1,149.0,149.0,,149,149,0,,,,,,0,,,,,,0,,,,,,1,0.677793992890252,0.677793992890252,,0.677793992890252,0.677793992890252
simple_cnn,warmcos,bal_acc,0.198461632349319,1,0.596802841918295,0.596802841918295,,0.596802841918295,0.596802841918295,1,0.611196478799875,0.611196478799875,,0.611196478799875,0.611196478799875,1,187.0,187.0,,187,187,1,144.0,144.0,,144,144,1,83.0,83.0,,83,83,1,149.0,149.0,,149,149,0,,,,,,0,,,,,,0,,,,,,1,0.678303493393792,0.678303493393792,,0.678303493393792,0.678303493393792
simple_cnn,warmcos,bal_acc,0.198860174041339,1,0.605683836589698,0.605683836589698,,0.605683836589698,0.605683836589698,1,0.604854672361704,0.604854672361704,,0.604854672361704,0.604854672361704,1,211.0,211.0,,211,211,1,120.0,120.0,,120,120,1,102.0,102.0,,102,102,1,130.0,130.0,,130,130,0,,,,,,0,,,,,,0,,,,,,1,0.676621817880207,0.676621817880207,,0.676621817880207,0.676621817880207
simple_cnn,warmcos,bal_acc,0.200454208699548,1,0.58436944937833,0.58436944937833,,0.58436944937833,0.58436944937833,1,0.598096155849568,0.598096155849568,,0.598096155849568,0.598096155849568,1,171.0,171.0,,171,171,1,160.0,160.0,,160,160,1,74.0,74.0,,74,74,1,158.0,158.0,,158,158,0,,,,,,0,,,,,,0,,,,,,1,0.68540812532107,0.68540812532107,,0.68540812532107,0.68540812532107
simple_cnn,warmcos,bal_acc,0.202783071168984,1,0.557726465364121,0.557726465364121,,0.557726465364121,0.557726465364121,1,0.578341493905615,0.578341493905615,,0.578341493905615,0.578341493905615,1,188.0,188.0,,188,188,1,143.0,143.0,,143,143,1,106.0,106.0,,106,106,1,126.0,126.0,,126,126,0,,,,,,0,,,,,,0,,,,,,1,0.687904768519931,0.687904768519931,,0.687904768519931,0.687904768519931
simple_cnn,warmcos,bal_acc,0.205333018605067,1,0.538188277087034,0.538188277087034,,0.538188277087034,0.538188277087034,1,0.564147307011147,0.564147307011147,,0.564147307011147,0.564147307011147,1,179.0,179.0,,179,179,1,152.0,152.0,,152,152,1,108.0,108.0,,108,108,1,124.0,124.0,,124,124,0,,,,,,0,,,,,,0,,,,,,1,0.689823723501629,0.689823723501629,,0.689823723501629,0.689823723501629
simple_cnn,warmcos,bal_acc,0.219703549750002,1,0.539964476021314,0.539964476021314,,0.539964476021314,0.539964476021314,1,0.56254557766434,0.56254557766434,,0.56254557766434,0.56254557766434,1,172.0,172.0,,172,172,1,159.0,159.0,,159,159,1,100.0,100.0,,100,100,1,132.0,132.0,,132,132,0,,,,,,0,,,,,,0,,,,,,1,0.690802094009188,0.690802094009188,,0.690802094009188,0.690802094009188
simple_cnn,warmcos,bal_acc,0.219760205145655,1,0.614564831261101,0.614564831261101,,0.614564831261101,0.614564831261101,1,0.603122721116783,0.603122721116783,,0.603122721116783,0.603122721116783,1,229.0,229.0,,229,229,1,102.0,102.0,,102,102,1,115.0,115.0,,115,115,1,117.0,117.0,,117,117,0,,,,,,0,,,,,,0,,,,,,1,0.678122636344698,0.678122636344698,,0.678122636344698,0.678122636344698
